Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.12559919,0.20443988,0.23065184,0.17377988,0.00799786,0.48979592,0.04838710,0.06818182,0.60102339,0.42700789,0.55921558,0.51461514,0.58048647,0.38707445,0.55096712,0.46064235,0.52335302,0.54361919,0.42695640,0.14612371,0.58338970,0.15730357,0.31716603,0.23857871,0.33470480,0.53054609,0.54872345,0.49161494,-1,-1,-1,-1
0.11836760,0.19790634,0.26332704,0.14285622,0.00737958,0.48299320,0.03225806,0.04545455,0.55648037,0.40506906,0.52547027,0.46468817,0.55185374,0.37640369,0.50026361,0.41835166,0.53667120,0.54904741,0.38941056,0.14106809,0.53957564,0.15801723,0.28976642,0.23670693,0.31835730,0.54190077,0.53461973,0.47268682,-1,-1,-1,-1
0.17351388,0.15200822,0.38979645,0.14984330,0.00605037,0.48299320,0.03225806,0.04545455,0.51433870,0.40307657,0.49824859,0.42045661,0.51537220,0.36356162,0.46646511,0.37533578,0.56803239,0.56336364,0.35158895,0.13942824,0.49736474,0.16256988,0.26595287,0.22959051,0.29781683,0.54242867,0.52982217,0.46827656,-1,-1,-1,-1
0.11196080,0.07950817,0.33044531,0.04780526,0.00557514,0.48299320,0.03225806,0.02272727,0.48522640,0.39590757,0.47985331,0.39138079,0.49707431,0.34781119,0.44165257,0.34430085,0.58243231,0.57049321,0.31868090,0.14638063,0.45811693,0.18226326,0.24794289,0.24043134,0.29328633,0.50937285,0.53336598,0.47051279,-1,-1,-1,-1
0.13164892,0.08352346,0.34053719,0.07961962,0.00604453,0.48299320,0.01612903,0.02272727,0.42710066,0.36738482,0.43660918,0.34026863,0.44463283,0.30661189,0.39994713,0.30465764,0.59573383,0.57005016,0.26552856,0.14483925,0.40679815,0.18682787,0.21342892,0.23927536,0.29476553,0.48393230,0.51882645,0.46587583,-1,-1,-1,-1
0.17221068,0.08374266,0.43629261,0.07570209,0.00705714,0.47619048,0.00000000,0.00000000,0.40729162,0.36263954,0.41853170,0.32419461,0.43722844,0.29810004,0.39932984,0.29457643,0.59959680,0.56172497,0.22830205,0.15541648,0.37235818,0.20128977,0.19861157,0.23252705,0.30708204,0.46009959,0.53672997,0.51643929,-1,-1,-1,-1
0.17089242,0.10750172,0.42562794,0.07912127,0.00720976,0.47619048,0.00000000,0.00000000,0.42435038,0.36893177,0.41612543,0.31927912,0.46573294,0.30059413,0.41278164,0.31206707,0.61386063,0.56795033,0.21204465,0.16059300,0.35614782,0.21641030,0.19389134,0.23361586,0.30750702,0.46534058,0.53988426,0.54340278,-1,-1,-1,-1
0.18541690,0.07012079,0.39861447,0.12043594,0.00906166,0.48299320,0.01612903,0.02272727,0.41861980,0.36470099,0.40067491,0.29858444,0.45609623,0.30140052,0.39780578,0.30739193,0.61984324,0.55817903,0.19345866,0.16138997,0.33668139,0.21470000,0.18252679,0.22523862,0.30509837,0.48884462,0.50707988,0.51681107,-1,-1,-1,-1
0.14842908,0.05450293,0.25255324,0.15439936,0.00862077,0.48299320,0.03225806,0.02272727,0.43819210,0.38018498,0.41258886,0.31221066,0.46344691,0.30459442,0.43004183,0.32737521,0.61139444,0.55440124,0.19730005,0.16067191,0.34086554,0.20785923,0.18616491,0.21163328,0.29850659,0.48559169,0.50089792,0.50758173,-1,-1,-1,-1
0.12472945,0.04612904,0.16251773,0.16955059,0.00947631,0.48979592,0.04838710,0.02272727,0.46320636,0.38283180,0.43388113,0.33673926,0.49827461,0.32213218,0.45700255,0.36129702,0.59203796,0.54012862,0.22217601,0.16526114,0.36469874,0.21653002,0.20786597,0.21160651,0.28956958,0.49272652,0.50936527,0.50238373,-1,-1,-1,-1
