Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.00431127,0.02338128,0.06380985,0.01029102,0.02120377,0.44000000,0.01041667,0.01562500,0.46257750,0.33068623,0.51481566,0.55156605,0.56796625,0.40452820,0.49695156,0.41651319,0.53442756,0.47923611,0.13402298,0.34689351,0.17266094,0.30095656,0.20655865,0.52205984,0.35707065,0.53805733,0.50965696,0.41392182,-1,-1,-1,-1
0.00912534,0.01821655,0.01284413,0.04794381,0.02283331,0.43333333,0.00000000,0.00000000,0.42154405,0.30365592,0.50449052,0.54170377,0.53122306,0.36102474,0.47657998,0.38027487,0.51893925,0.46984266,0.10995644,0.29834252,0.15245985,0.26230160,0.16912214,0.50315730,0.36424379,0.55992269,0.47034730,0.39895263,-1,-1,-1,-1
0.02205630,0.02871705,0.01648400,0.06465921,0.02279414,0.44000000,0.01041667,0.01562500,0.44847464,0.31706883,0.52791416,0.55822964,0.55713310,0.37233404,0.49023344,0.41009470,0.54903926,0.49190126,0.11325507,0.28230901,0.16560782,0.26306892,0.16147974,0.52955406,0.38592455,0.58129409,0.46534953,0.40497858,-1,-1,-1,-1
0.02408795,0.02831228,0.02366406,0.06805440,0.01336365,0.44666667,0.01041667,0.03125000,0.41757645,0.33841540,0.55315758,0.57354027,0.53767994,0.39125379,0.50066343,0.41531190,0.57865578,0.50565602,0.10390701,0.26569779,0.14276762,0.25753783,0.14027421,0.54676188,0.34611863,0.58446436,0.48116631,0.39579045,-1,-1,-1,-1
0.03682713,0.02871190,0.03374393,0.08453015,0.00445651,0.44666667,0.02083333,0.04687500,0.39302621,0.35921394,0.55446551,0.56789786,0.52834001,0.42733675,0.50026221,0.40931945,0.62217313,0.54387537,0.09691121,0.27714580,0.13529657,0.26869301,0.13368317,0.58011015,0.30724455,0.58725150,0.48563918,0.40364763,-1,-1,-1,-1
0.03061624,0.01612808,0.07483442,0.06185247,0.00233727,0.44666667,0.02083333,0.04687500,0.36878430,0.30598940,0.53269076,0.55266908,0.49563737,0.41841176,0.48901796,0.38037879,0.58780351,0.52329436,0.10220523,0.26466699,0.14132561,0.25697542,0.12016901,0.61234345,0.28192693,0.59804100,0.45345086,0.39223348,-1,-1,-1,-1
0.04296018,0.01161584,0.09948547,0.07141212,0.00314731,0.45333333,0.02083333,0.04687500,0.41632240,0.35967437,0.56451684,0.58318825,0.55136921,0.49370209,0.52838901,0.43097269,0.63312304,0.55628782,0.14237396,0.31857088,0.18285160,0.30916164,0.17028265,0.65527169,0.30615575,0.57718615,0.47228308,0.38547876,-1,-1,-1,-1
0.05431773,0.00360706,0.12554603,0.07341778,0.00413006,0.44666667,0.03125000,0.03125000,0.41167030,0.36368474,0.54944691,0.57154297,0.54908471,0.51192694,0.51521305,0.42204137,0.62738109,0.54124421,0.19128726,0.34886778,0.23414372,0.31301044,0.22390487,0.62243019,0.27518124,0.56333333,0.45543862,0.36058818,-1,-1,-1,-1
0.04386052,0.00544824,0.12518129,0.05295969,0.00430049,0.44666667,0.03125000,0.01562500,0.44964808,0.36347207,0.54552845,0.57538345,0.57129774,0.52472871,0.52833531,0.43520440,0.62622721,0.53923783,0.22926653,0.37910837,0.29098046,0.32598446,0.27611731,0.59130120,0.28203925,0.56104564,0.43518837,0.35445391,-1,-1,-1,-1
0.02616609,0.01023404,0.09524978,0.03795605,0.00739368,0.45333333,0.03125000,0.01562500,0.48826439,0.36902557,0.58085597,0.61034323,0.59013250,0.52992670,0.55837406,0.44781870,0.63660081,0.52695118,0.24595272,0.38817988,0.32492940,0.32503147,0.31495038,0.51969849,0.28753026,0.54052005,0.46518850,0.36337087,-1,-1,-1,-1
0.00729611,0.00403071,0.06931458,0.02022301,0.00930265,0.46000000,0.02083333,0.01562500,0.47401414,0.36438398,0.57207232,0.59715394,0.55976027,0.51681502,0.53981436,0.42478022,0.62284349,0.49660916,0.23785940,0.39158252,0.31097563,0.31725942,0.32038785,0.45903327,0.25399533,0.53866165,0.47152660,0.35910376,-1,-1,-1,-1
0.00160025,0.00528066,0.06050716,0.01269799,0.01001150,0.45333333,0.02083333,0.03125000,0.43068376,0.32492938,0.54750764,0.57110718,0.50901930,0.47152962,0.49990542,0.37251817,0.58576234,0.46455051,0.22178022,0.37491579,0.30023389,0.28469743,0.30968112,0.39911296,0.20738249,0.55361778,0.47399646,0.35512767,-1,-1,-1,-1
0.00371067,0.00282982,0.04432560,0.02720729,0.01001509,0.45333333,0.01041667,0.03125000,0.38183238,0.28396108,0.50790560,0.52897573,0.45213408,0.42602748,0.45574480,0.32812367,0.55459708,0.45300800,0.17478213,0.33312075,0.25145836,0.24473407,0.25789908,0.37244092,0.19138442,0.55420463,0.47751660,0.34971571,-1,-1,-1,-1
0.02608188,0.01200652,0.09087363,0.02826611,0.00907649,0.45333333,0.02083333,0.04687500,0.34516523,0.25211634,0.47234273,0.48499635,0.42300572,0.39326003,0.40899802,0.30516386,0.55217091,0.47239009,0.15872251,0.31444181,0.23202813,0.21932488,0.23625191,0.35460701,0.19830917,0.58768150,0.48990458,0.38448823,-1,-1,-1,-1
0.03000599,0.02233446,0.10227428,0.02983212,0.00699355,0.45333333,0.02083333,0.04687500,0.34315031,0.24626229,0.42066211,0.43612006,0.40928949,0.37490672,0.37967232,0.31281971,0.51938895,0.46370762,0.17642146,0.32564262,0.24127924,0.23582205,0.25107986,0.36526980,0.15644776,0.62293491,0.47610315,0.38721896,-1,-1,-1,-1
0.03550328,0.02344595,0.11246025,0.03447437,0.00468890,0.45333333,0.01041667,0.03125000,0.39203555,0.28119333,0.43141681,0.44479463,0.44127637,0.39113829,0.41435126,0.35266033,0.54816653,0.50508082,0.18487030,0.36609594,0.25577432,0.26212883,0.27768219,0.38194996,0.15950224,0.64395378,0.47968718,0.40687513,-1,-1,-1,-1
0.04726845,0.02242656,0.11544803,0.04885470,0.00474939,0.46000000,0.01041667,0.01562500,0.44997900,0.29217701,0.45750615,0.46307805,0.47988424,0.40515115,0.45954876,0.39870273,0.60701192,0.55707043,0.20670553,0.39333297,0.27168306,0.28319936,0.30492695,0.38797766,0.19065763,0.64098242,0.48184751,0.42359276,-1,-1,-1,-1
0.04418278,0.01043680,0.08673423,0.07352301,0.00447410,0.46666667,0.00000000,0.00000000,0.52274895,0.33632339,0.48737094,0.47225490,0.55769978,0.44725056,0.49514250,0.46100459,0.70085339,0.63865733,0.27537329,0.42377697,0.30923890,0.32397363,0.36076405,0.39381884,0.18302696,0.66833712,0.50972633,0.44888315,-1,-1,-1,-1
0.04733321,0.01465621,0.09809031,0.07100406,0.00296845,0.46000000,0.01041667,0.01562500,0.57560846,0.34546687,0.49286912,0.47013427,0.59948966,0.44844448,0.50754589,0.49040815,0.73545773,0.65707458,0.30894132,0.40218605,0.31946597,0.31050988,0.36354150,0.38937127,0.23218848,0.65452297,0.49164151,0.43531399,-1,-1,-1,-1
0.04579831,0.00719996,0.09006297,0.07657703,0.00392517,0.46000000,0.02083333,0.01562500,0.61334970,0.37548138,0.53569934,0.49877845,0.66234585,0.48057469,0.53196516,0.52098419,0.80065493,0.70972505,0.31049442,0.37573772,0.30722605,0.29506334,0.34552912,0.40632688,0.29021409,0.65950554,0.50452650,0.46672844,-1,-1,-1,-1
0.03639372,0.00772790,0.08679200,0.06494570,0.01147887,0.45333333,0.03125000,0.01562500,0.55789447,0.34496124,0.49673256,0.46189435,0.60555873,0.46436598,0.49198378,0.45943139,0.80512231,0.72260484,0.29457151,0.27735369,0.26655071,0.21772221,0.27155172,0.40922898,0.35042740,0.68397218,0.45467611,0.47203373,-1,-1,-1,-1
0.04391469,0.00994208,0.10920362,0.06463459,0.01591559,0.44666667,0.03125000,0.01562500,0.51311383,0.33792501,0.44680879,0.41475997,0.55493001,0.43025708,0.43218990,0.41445477,0.79212774,0.71148414,0.28143183,0.19578739,0.24044695,0.15494068,0.20981851,0.42776586,0.38818716,0.70441241,0.42805504,0.48463059,-1,-1,-1,-1
0.07118313,0.01513615,0.12345386,0.10113074,0.01715475,0.44000000,0.02083333,0.01562500,0.46363411,0.28187828,0.40589858,0.41059550,0.49908171,0.37444574,0.39837244,0.35935434,0.69674392,0.65974968,0.23500932,0.12480956,0.20813778,0.10773766,0.14773961,0.42937733,0.46518279,0.69182365,0.38886363,0.47921548,-1,-1,-1,-1
0.10766319,0.02104112,0.20506206,0.09223971,0.02376998,0.44000000,0.01041667,0.01562500,0.40152609,0.24559370,0.38069180,0.39729141,0.42184324,0.33060272,0.35745813,0.28675147,0.63883870,0.62691926,0.21800359,0.09582091,0.20113689,0.10369189,0.13116644,0.43221327,0.49304704,0.66840719,0.37584767,0.46859818,-1,-1,-1,-1
