Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.00000000,0.06392504,0.03528115,0.00602552,0.01983978,0.44848485,0.01421801,0.03053435,0.44586875,0.34015799,0.51549381,0.54279416,0.53224451,0.42329476,0.50774502,0.42189354,0.57582554,0.48720376,0.17012413,0.35337535,0.17804302,0.32930312,0.22549440,0.54767167,0.31478256,0.55688645,0.51602568,0.44285507,-1,-1,-1,-1
0.01444644,0.06647859,0.04665691,0.02725210,0.01839515,0.44545455,0.01421801,0.03816794,0.43797945,0.33316472,0.51445423,0.54136909,0.53535983,0.42390848,0.49870050,0.41376369,0.57378012,0.49056366,0.15025148,0.34881904,0.17167410,0.32077636,0.20855620,0.56138675,0.30777013,0.56192200,0.50274975,0.42584130,-1,-1,-1,-1
0.01607538,0.05309756,0.04446438,0.03939642,0.01664961,0.44545455,0.00947867,0.03816794,0.42140984,0.31482920,0.51306324,0.54167641,0.52966024,0.41335273,0.48897438,0.40408850,0.55815876,0.49466559,0.13448823,0.32674234,0.16652102,0.30104191,0.18539181,0.57141585,0.31255962,0.56447088,0.48964556,0.41190747,-1,-1,-1,-1
0.03566996,0.03816039,0.06499599,0.06120988,0.01629886,0.44545455,0.01421801,0.03816794,0.42002903,0.32601031,0.52395584,0.55306196,0.53729870,0.42520082,0.49572341,0.40695836,0.56704697,0.50455053,0.13310605,0.31237856,0.17253603,0.28774783,0.17699450,0.57355007,0.32758302,0.56426354,0.47581217,0.39716847,-1,-1,-1,-1
0.02902565,0.02699685,0.04913427,0.06853882,0.01764626,0.44242424,0.01421801,0.03053435,0.43304624,0.33978011,0.53903999,0.56688384,0.55221716,0.43986978,0.50785105,0.41259669,0.58186491,0.51056796,0.14710687,0.31959835,0.19289885,0.28969345,0.19159313,0.57185973,0.32695535,0.56987575,0.46730076,0.38901373,-1,-1,-1,-1
0.04019117,0.02678524,0.07103193,0.07213764,0.01681267,0.44545455,0.01895735,0.03053435,0.43906644,0.34885134,0.54682797,0.57347518,0.55737278,0.45451472,0.51500459,0.42192166,0.59385241,0.51586495,0.15954057,0.32661807,0.20966076,0.29449850,0.20639084,0.56651811,0.31725733,0.56915211,0.46187016,0.37989897,-1,-1,-1,-1
0.04218787,0.02667058,0.08171812,0.06933688,0.01091389,0.44848485,0.01895735,0.03816794,0.44241910,0.35264958,0.56219161,0.58494853,0.55712278,0.46271771,0.52385445,0.42243009,0.61532305,0.52790242,0.16507255,0.33020002,0.22279713,0.28952474,0.21634941,0.54956138,0.31210594,0.56550151,0.46762798,0.37801243,-1,-1,-1,-1
0.03810283,0.01459938,0.06933493,0.06958130,0.00703050,0.45151515,0.01895735,0.03816794,0.42539485,0.34874067,0.55523671,0.57763891,0.54127229,0.46860093,0.51385485,0.41459788,0.61337363,0.52026686,0.17108204,0.33000729,0.22665232,0.29307219,0.22545847,0.53020230,0.28311243,0.56292428,0.47522316,0.37977915,-1,-1,-1,-1
0.02289213,0.00630341,0.08670319,0.03883101,0.00766089,0.45151515,0.02369668,0.03816794,0.40553188,0.32339356,0.53881583,0.56194429,0.51050463,0.45565600,0.49706608,0.38696062,0.59038096,0.49787525,0.17299571,0.32511596,0.23052373,0.28035732,0.22386835,0.51766513,0.25954295,0.57133647,0.45960285,0.37044386,-1,-1,-1,-1
0.02523809,0.00440061,0.09297722,0.04057038,0.00686059,0.45151515,0.01895735,0.03816794,0.41499548,0.33082791,0.54059230,0.56109837,0.51626763,0.46941648,0.49838051,0.38889159,0.59807301,0.50291584,0.17657310,0.33540663,0.23789817,0.28170821,0.23194629,0.51244320,0.24838291,0.56727663,0.47055953,0.36663332,-1,-1,-1,-1
