Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.04189210,0.01701347,0.08702539,0.00797736,0.00554422,0.40067340,0.01818182,0.01388889,0.43441004,0.32773403,0.40457972,0.31326579,0.49084912,0.31908423,0.42175072,0.40404124,0.66610639,0.65309347,0.36152848,0.27466876,0.53290743,0.32543159,0.36311710,0.39873897,0.27190655,0.69895896,0.48742566,0.52656712,-1,-1,-1,-1
0.05060847,0.02043450,0.10238227,0.00925230,0.00742160,0.40067340,0.01818182,0.02777778,0.42066657,0.33163167,0.39662377,0.30657119,0.47427682,0.31514831,0.40545815,0.39626050,0.66113904,0.66287555,0.35052342,0.26697996,0.52234206,0.31833950,0.34993062,0.40753652,0.29194920,0.72428952,0.42462905,0.52214329,-1,-1,-1,-1
0.05248051,0.02505660,0.10433675,0.01066106,0.01012324,0.40067340,0.01818182,0.02777778,0.40695376,0.32360334,0.38843114,0.29093465,0.45777395,0.30922547,0.38323777,0.40721498,0.66999635,0.68346601,0.32228552,0.27008827,0.49856033,0.31753968,0.33216117,0.39883022,0.29974641,0.71014925,0.40911937,0.48772184,-1,-1,-1,-1
0.06616139,0.02804227,0.12847068,0.01186768,0.01795729,0.39730640,0.01212121,0.02777778,0.41735006,0.31759180,0.37861597,0.27760992,0.46271177,0.29178647,0.36770585,0.41242553,0.66987712,0.69706369,0.31270334,0.23520079,0.47713484,0.29139711,0.30291486,0.40601487,0.30580403,0.69878637,0.40097658,0.48752172,-1,-1,-1,-1
0.06246795,0.03181605,0.12103366,0.01259345,0.02269673,0.39730640,0.01212121,0.02777778,0.42009234,0.29661135,0.37104376,0.26397339,0.46045099,0.26671842,0.34139213,0.40269322,0.67977977,0.70985934,0.30635901,0.21732860,0.45959883,0.28046982,0.28292036,0.42437654,0.31550175,0.64260303,0.40271098,0.45730818,-1,-1,-1,-1
0.06794010,0.03749443,0.13079981,0.01252152,0.02255913,0.39730640,0.01212121,0.02777778,0.42342811,0.29511349,0.37877493,0.27142610,0.47324717,0.26134323,0.34959885,0.41157984,0.69630205,0.73008480,0.28942307,0.20395325,0.43905060,0.27024709,0.25948578,0.44222720,0.32022074,0.60717367,0.40938647,0.44408536,-1,-1,-1,-1
0.08361301,0.04097085,0.15925528,0.00922110,0.02048159,0.40067340,0.01818182,0.04166667,0.42676078,0.28820463,0.38951688,0.28034709,0.47863317,0.25458101,0.36183654,0.42188684,0.71527154,0.74705714,0.27234450,0.19082009,0.41716781,0.26093996,0.23433424,0.46776621,0.32533839,0.56945288,0.41961691,0.43252087,-1,-1,-1,-1
0.07252642,0.05222772,0.13972240,0.00661836,0.01974261,0.40404040,0.01818182,0.05555556,0.43524613,0.29373802,0.40582288,0.29238119,0.48375978,0.27576128,0.37642571,0.44767074,0.73018697,0.75390267,0.26733832,0.18032841,0.40729988,0.25105860,0.21930352,0.49214049,0.32340004,0.55136929,0.43907070,0.42537350,-1,-1,-1,-1
0.06424894,0.05174922,0.12450008,0.00819651,0.02276977,0.40404040,0.02424242,0.05555556,0.44215894,0.30203608,0.42134668,0.30453506,0.49160067,0.29587914,0.38902053,0.46526315,0.74151531,0.76000788,0.26061328,0.16782911,0.39430052,0.23921053,0.20163402,0.51444924,0.31468314,0.53609688,0.45746084,0.41947307,-1,-1,-1,-1
0.06304853,0.04668334,0.12245046,0.00784819,0.02210102,0.40404040,0.01818182,0.06944444,0.43996959,0.28974665,0.42584756,0.30735291,0.48846872,0.29034961,0.39285323,0.46053608,0.74870510,0.76128849,0.24845053,0.15276340,0.37850983,0.22347316,0.17963705,0.53184913,0.30068480,0.52649750,0.47310522,0.41113835,-1,-1,-1,-1
0.06644473,0.03605870,0.12985784,0.00669648,0.01989155,0.40067340,0.01212121,0.05555556,0.43263991,0.28460334,0.43878517,0.32074685,0.48799761,0.28767009,0.40817865,0.45186893,0.75578921,0.77030982,0.23604044,0.13269395,0.36287472,0.20090505,0.15434383,0.54877185,0.29695587,0.52677254,0.46534117,0.39632233,-1,-1,-1,-1
0.07598141,0.04992099,0.14803202,0.00372840,0.01419800,0.40404040,0.01818182,0.06944444,0.43117585,0.30897690,0.45927644,0.34937298,0.49647488,0.32413498,0.43489793,0.44854596,0.74414587,0.76232400,0.23683103,0.12356108,0.35447912,0.19460856,0.13746167,0.59764207,0.28273822,0.54978354,0.48473996,0.42608014,-1,-1,-1,-1
0.08386745,0.05014041,0.16303589,0.00141314,0.00983561,0.40404040,0.02424242,0.06944444,0.41231289,0.29914707,0.45302387,0.35240648,0.48895270,0.31773844,0.43454934,0.44338586,0.72945043,0.74607666,0.24100620,0.14231619,0.36116104,0.20443331,0.14519966,0.62329236,0.29368572,0.60000204,0.47410798,0.45605395,-1,-1,-1,-1
0.07008942,0.05286581,0.13861741,0.00044346,0.00805421,0.40404040,0.02424242,0.06944444,0.40693459,0.29629030,0.45701404,0.36993484,0.48368338,0.31894470,0.46574192,0.45547352,0.70899315,0.72150769,0.24661337,0.14945133,0.36965773,0.20724128,0.15164013,0.63519533,0.32260593,0.66445348,0.43698558,0.48744726,-1,-1,-1,-1
0.04254179,0.03731694,0.08894934,0.00085366,0.00884084,0.40404040,0.01818182,0.05555556,0.42245747,0.28933418,0.46311126,0.37801219,0.49770547,0.31498705,0.47243029,0.46729160,0.69617869,0.72221543,0.27982572,0.14859441,0.40366353,0.20282823,0.17505808,0.64547812,0.33235281,0.70068840,0.42861310,0.51967079,-1,-1,-1,-1
0.03299493,0.03445512,0.07057686,0.00132058,0.00973636,0.40067340,0.01818182,0.04166667,0.47184069,0.33084537,0.50646624,0.40938135,0.55373560,0.35189977,0.51038034,0.51536966,0.72214807,0.75220056,0.29456005,0.15826225,0.41584197,0.21501786,0.19134865,0.64697878,0.33936715,0.70698437,0.44697792,0.55150763,-1,-1,-1,-1
0.03182616,0.03614275,0.06888707,0.00041432,0.00799750,0.40067340,0.01818182,0.04166667,0.52322514,0.38786333,0.55449835,0.44414570,0.60194480,0.38406275,0.54741806,0.55838045,0.74940785,0.78413991,0.31506318,0.17222386,0.43489861,0.23215942,0.21547014,0.64488516,0.33943740,0.69637040,0.47071511,0.57169032,-1,-1,-1,-1
