Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.04716497,0.01151283,0.08987320,0.01208502,0.00575841,0.40000000,0.01010101,0.02325581,0.40569566,0.34841731,0.41739879,0.32158934,0.46385178,0.34737950,0.41872145,0.38381925,0.66529436,0.65259814,0.35503857,0.29353817,0.53609500,0.32918295,0.36994951,0.39151247,0.25179231,0.74643428,0.45058127,0.48842733,-1,-1,-1,-1
0.07465261,0.00760598,0.14130081,0.01221997,0.00730776,0.39393939,0.00000000,0.00000000,0.39027292,0.28268623,0.36709453,0.27890981,0.43615425,0.25985132,0.36857236,0.34470828,0.63416228,0.63519151,0.33765705,0.27378321,0.51610750,0.31423400,0.34612398,0.39124812,0.27315389,0.78740558,0.39194342,0.51092892,-1,-1,-1,-1
0.07474056,0.01288448,0.14169174,0.00936675,0.00632707,0.39393939,0.00000000,0.00000000,0.39565301,0.27856018,0.35306275,0.26874995,0.42631423,0.25261173,0.35147935,0.35125680,0.63058174,0.63899868,0.32981288,0.26790253,0.50422048,0.32072155,0.33813305,0.39170232,0.32092585,0.76220071,0.33980318,0.50067691,-1,-1,-1,-1
0.07061411,0.01645592,0.13400155,0.00975447,0.00694109,0.40000000,0.01010101,0.02325581,0.41007293,0.27900626,0.34100168,0.25776684,0.44458967,0.25457809,0.34350973,0.36768660,0.64103010,0.66659911,0.32300302,0.25420248,0.49249269,0.31777734,0.32376337,0.40887687,0.33477154,0.75494120,0.32701128,0.52296223,-1,-1,-1,-1
0.05303512,0.01663597,0.10083336,0.00653696,0.00634013,0.40000000,0.02020202,0.02325581,0.39309009,0.25637623,0.33983618,0.24607049,0.43961280,0.21829613,0.33064066,0.38928414,0.66417304,0.70782789,0.28556362,0.23692838,0.45485372,0.30032435,0.28627754,0.40500337,0.35397158,0.68852044,0.34522192,0.49515205,-1,-1,-1,-1
0.04587006,0.02456143,0.08611986,0.00794625,0.01305907,0.40000000,0.02020202,0.04651163,0.43435003,0.31519076,0.37636671,0.26635427,0.47587974,0.28425186,0.35689805,0.45589842,0.70295412,0.75711745,0.28412395,0.19822032,0.43697437,0.27163192,0.25865293,0.42151370,0.34238446,0.62346920,0.39303029,0.47193968,-1,-1,-1,-1
0.04029560,0.02582001,0.07441524,0.01172832,0.01904192,0.40000000,0.02020202,0.02325581,0.45638127,0.33922091,0.39252884,0.26594473,0.50333374,0.30589439,0.33932022,0.47211602,0.72945264,0.78556288,0.28701639,0.17497738,0.42228923,0.25189968,0.23673246,0.45964088,0.32097622,0.54289857,0.45037843,0.43390353,-1,-1,-1,-1
0.05255079,0.02527969,0.09696234,0.01124855,0.01828268,0.40000000,0.01010101,0.02325581,0.44060369,0.32986989,0.41236644,0.28549338,0.50293349,0.29238510,0.35660221,0.46621900,0.74299132,0.78654888,0.26062845,0.16381342,0.39176151,0.23677874,0.20590005,0.47576765,0.31341550,0.48358668,0.47140160,0.38498053,-1,-1,-1,-1
0.09341148,0.02191602,0.17341883,0.01024216,0.01669094,0.40000000,0.01010101,0.02325581,0.44413349,0.30869655,0.43183292,0.30084528,0.50640100,0.27533014,0.38104402,0.46945219,0.76556871,0.79111120,0.24276387,0.14793789,0.36992783,0.21451808,0.17573663,0.50532168,0.30850902,0.42124070,0.50588718,0.34751317,-1,-1,-1,-1
0.08410769,0.03547721,0.15841765,0.00550186,0.00919205,0.40606061,0.01010101,0.04651163,0.45662192,0.29465973,0.44870393,0.32419311,0.51062626,0.28714396,0.40645975,0.45663962,0.77363748,0.77938413,0.25613360,0.13197043,0.37182618,0.20951701,0.16680574,0.55947095,0.29436885,0.46063036,0.50449366,0.37620031,-1,-1,-1,-1
0.07738618,0.03223389,0.14696509,0.00373951,0.00640416,0.40606061,0.02020202,0.06976744,0.43492891,0.25468593,0.44400981,0.32737507,0.48815427,0.26721814,0.40693879,0.43981600,0.76311102,0.74849106,0.24389494,0.15251417,0.36700572,0.22029816,0.16381848,0.58642999,0.28913630,0.49456450,0.49361509,0.38844136,-1,-1,-1,-1
0.06334781,0.02295886,0.12129998,0.00377350,0.00645758,0.40606061,0.02020202,0.06976744,0.43143205,0.26620371,0.45170959,0.34683307,0.47674614,0.29514787,0.44410932,0.45537396,0.75464733,0.73157115,0.22557762,0.15168518,0.35826028,0.21812757,0.15222310,0.58515299,0.29425534,0.55321076,0.46651281,0.41757122,-1,-1,-1,-1
0.02753208,0.00666469,0.05611207,0.00330593,0.00571738,0.40606061,0.01010101,0.04651163,0.42665416,0.26008799,0.44902011,0.34654419,0.47114046,0.30196644,0.44895337,0.44020696,0.74810699,0.73900416,0.22691430,0.12593575,0.35537611,0.19296166,0.13450786,0.60065725,0.29289477,0.61021917,0.42772973,0.43698877,-1,-1,-1,-1
0.05100236,0.02379642,0.09876100,0.00424766,0.00720711,0.40606061,0.02020202,0.04651163,0.40103721,0.29376631,0.46540337,0.37031709,0.47172789,0.34349326,0.46215116,0.43727055,0.71614683,0.73530824,0.22163936,0.11586217,0.34201409,0.18092782,0.11190692,0.63877993,0.27729127,0.65311563,0.46244340,0.48355874,-1,-1,-1,-1
0.06943838,0.02910616,0.13303841,0.00304691,0.00539080,0.40000000,0.02020202,0.02325581,0.39307020,0.32492704,0.46132849,0.37439979,0.48522700,0.35981075,0.46152057,0.44818565,0.70162835,0.74303063,0.23672614,0.12979833,0.35392446,0.18770640,0.12526598,0.65758708,0.28889868,0.71100815,0.45609741,0.52716450,-1,-1,-1,-1
0.06300985,0.04051903,0.12155654,0.00177192,0.00345723,0.40000000,0.02020202,0.04651163,0.39297744,0.32887849,0.45673010,0.38366433,0.48908263,0.34741239,0.47741872,0.45449470,0.67091276,0.71626253,0.26181656,0.14189738,0.37793219,0.19435502,0.14674345,0.67698384,0.33523724,0.77394045,0.41352296,0.55625707,-1,-1,-1,-1
0.05790429,0.02152636,0.11118616,0.00276446,0.00502767,0.40000000,0.02020202,0.02325581,0.40908188,0.32912744,0.47944110,0.41268008,0.51955964,0.33673250,0.49984093,0.47837894,0.64844379,0.71621737,0.31710379,0.15630924,0.43703817,0.19961786,0.19765790,0.68029981,0.37041790,0.79713029,0.39131577,0.58033890,-1,-1,-1,-1
0.02025240,0.01487257,0.04058784,0.00242030,0.00448309,0.40000000,0.01010101,0.02325581,0.51469490,0.39193221,0.55365883,0.46038738,0.62472938,0.39094356,0.56500706,0.58375352,0.70501466,0.75851453,0.34809916,0.19396083,0.46526889,0.23992113,0.24234530,0.68209415,0.38484934,0.74562199,0.47283332,0.62684671,-1,-1,-1,-1
0.00008021,0.00444889,0.00373981,0.00246122,0.00446416,0.40000000,0.01010101,0.02325581,0.62231065,0.43665531,0.62010337,0.49478400,0.70047211,0.39501395,0.60899597,0.65434171,0.78310905,0.81865276,0.39695147,0.21956342,0.51658126,0.27710857,0.30722100,0.64450851,0.39642737,0.72448672,0.47924893,0.63829862,-1,-1,-1,-1
