Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.06881927,0.05872868,0.19428630,0.03225917,0.03632964,0.46511628,0.02325581,0.03960396,0.60688561,0.46683544,0.51213614,0.40395321,0.62134050,0.45816653,0.55062555,0.48693306,0.63938103,0.64671577,0.21553340,0.34847369,0.29606718,0.38237663,0.29852869,0.52973613,0.58179702,0.17848901,0.38527863,0.31865784,-1,-1,-1,-1
0.06189826,0.06095261,0.17352963,0.04189168,0.03189735,0.46511628,0.02325581,0.03960396,0.61034459,0.50274856,0.53464433,0.42870693,0.63436856,0.49298930,0.57253899,0.51253025,0.63590633,0.64546557,0.22199430,0.34739480,0.30097164,0.38120468,0.30245409,0.52524774,0.56638741,0.18492742,0.37936146,0.31619767,-1,-1,-1,-1
0.06332055,0.07302745,0.18882338,0.02638118,0.03184227,0.46511628,0.02325581,0.02970297,0.59976560,0.51121425,0.54708517,0.43938695,0.63667695,0.50592116,0.57231394,0.50899493,0.64240945,0.65713068,0.23460064,0.35666413,0.31891876,0.39796309,0.32150885,0.52582516,0.56283088,0.18773881,0.38764983,0.32786082,-1,-1,-1,-1
0.05347550,0.06686874,0.17022003,0.02165315,0.03446649,0.46511628,0.01744186,0.01980198,0.62628034,0.55078752,0.56944109,0.45546475,0.66636597,0.55644850,0.58485599,0.53586948,0.66161223,0.67602438,0.24044541,0.38439053,0.32250456,0.42814432,0.34682750,0.52031973,0.55942517,0.18202261,0.41080188,0.34288233,-1,-1,-1,-1
0.04951246,0.05080531,0.15554802,0.02736296,0.03320347,0.46770026,0.00581395,0.00990099,0.66603356,0.59864096,0.61101984,0.48670156,0.70577152,0.61019161,0.61497283,0.57307105,0.68536032,0.69851691,0.25773137,0.41220346,0.33752124,0.45749010,0.38006899,0.51361754,0.55540470,0.17467549,0.44152762,0.35943116,-1,-1,-1,-1
0.05127930,0.06474215,0.16309523,0.02561410,0.02414731,0.46511628,0.00000000,0.00000000,0.69207974,0.63465328,0.64480117,0.51341161,0.73082953,0.64237197,0.64166153,0.60430879,0.69754848,0.71163329,0.26546674,0.42307269,0.34379223,0.47055209,0.39565100,0.50186699,0.54681953,0.17067226,0.46221904,0.36658195,-1,-1,-1,-1
0.11591638,0.10276840,0.29250533,0.04033425,0.01933347,0.46511628,0.00000000,0.00000000,0.70879079,0.64757584,0.66856475,0.52958574,0.74868690,0.65940615,0.65394527,0.61714198,0.70754067,0.71950798,0.26818500,0.42884707,0.34073539,0.48309257,0.40401082,0.49152158,0.52028815,0.17489605,0.48194807,0.37017967,-1,-1,-1,-1
0.12678262,0.17247873,0.32383596,0.04175925,0.01364295,0.46770026,0.00581395,0.00990099,0.74053688,0.68849711,0.71349698,0.56559701,0.77307555,0.70252497,0.69405901,0.64222615,0.72728653,0.73082889,0.27327118,0.41809260,0.33779226,0.48228695,0.40185106,0.48493838,0.49658464,0.17887808,0.49763529,0.37142177,-1,-1,-1,-1
0.13292531,0.17164476,0.32858901,0.05108635,0.01398683,0.46770026,0.01162791,0.00990099,0.74576930,0.69546883,0.72897105,0.57773175,0.77895445,0.70300633,0.70212872,0.65252117,0.74430055,0.74515563,0.27972815,0.42992046,0.34062592,0.49513699,0.41565250,0.47529046,0.48629023,0.19679964,0.52601163,0.41368319,-1,-1,-1,-1
0.12917606,0.16071664,0.32516264,0.04634736,0.01340018,0.46770026,0.01162791,0.01980198,0.76310093,0.70949222,0.75481604,0.59855075,0.79535792,0.71434374,0.71805803,0.66737332,0.75925388,0.75467324,0.28672653,0.43263892,0.34708277,0.49671158,0.42375146,0.46442190,0.48154204,0.21366257,0.53357312,0.43468018,-1,-1,-1,-1
0.13655242,0.17710159,0.33316953,0.05990583,0.01554959,0.46770026,0.01162791,0.01980198,0.77523554,0.69569386,0.75626811,0.59806885,0.80118685,0.70450107,0.71331732,0.66028559,0.76746519,0.76207860,0.29523460,0.44100734,0.35677675,0.50523631,0.43676217,0.46121734,0.49301405,0.21250380,0.52537075,0.44267870,-1,-1,-1,-1
0.16206895,0.17703187,0.36106239,0.08854849,0.01385552,0.46745116,0.01218837,0.02075644,0.79121008,0.68323050,0.76256546,0.60081067,0.80890116,0.70183007,0.72292371,0.67952951,0.78168659,0.76351385,0.29511494,0.44937681,0.35350827,0.50802280,0.44163398,0.45442596,0.48671552,0.21568967,0.51641841,0.43536241,-1,-1,-1,-1
0.16201928,0.18262692,0.36368586,0.08718115,0.01277036,0.46745116,0.01274884,0.02075644,0.76699141,0.63623274,0.74186606,0.58711418,0.78122936,0.65172159,0.71394707,0.66260266,0.77644469,0.74863177,0.29281371,0.42789599,0.34651059,0.48581646,0.42494014,0.43948889,0.49307095,0.22313693,0.48638457,0.42315777,-1,-1,-1,-1
0.15929651,0.16137786,0.34874519,0.09588839,0.00925283,0.46745116,0.01274884,0.02171089,0.73749605,0.58843947,0.71126574,0.56457073,0.74849258,0.60503904,0.69614145,0.63964194,0.76766169,0.73190885,0.29226066,0.40658985,0.34341150,0.46525022,0.40971211,0.43274435,0.49975378,0.22343443,0.46697920,0.41364786,-1,-1,-1,-1
0.08237447,0.12079634,0.19299074,0.08393501,0.00677378,0.46745116,0.01274884,0.01180990,0.71112278,0.55171105,0.68578796,0.54489055,0.72018332,0.57996859,0.67145908,0.61674433,0.75148646,0.72196155,0.29577222,0.39572096,0.34628184,0.45537828,0.40281064,0.44242894,0.51613025,0.23707313,0.44228648,0.42082791,-1,-1,-1,-1
0.08616995,0.13120073,0.20179992,0.08294382,0.00668619,0.46745116,0.00693488,0.01180990,0.71430777,0.53723506,0.68573170,0.54873337,0.72176104,0.56006894,0.67643069,0.61224944,0.75328057,0.72060692,0.31294919,0.39992205,0.37358922,0.44534281,0.41441838,0.45142614,0.53287543,0.25183544,0.44867540,0.45992510,-1,-1,-1,-1
0.07913347,0.14623607,0.19581170,0.07172370,0.00646898,0.46486718,0.00112093,0.00190891,0.67702719,0.50166581,0.65310913,0.52087936,0.69121273,0.52092147,0.63914934,0.59110766,0.73880991,0.70905934,0.31103183,0.42339540,0.37662552,0.45716965,0.42709993,0.45445581,0.52742080,0.25373979,0.43319958,0.45927385,-1,-1,-1,-1
0.10074428,0.14768088,0.24042265,0.07488661,0.00899936,0.46228320,0.00693488,0.01180990,0.68874990,0.51889402,0.68838065,0.55062975,0.71152651,0.53890491,0.66174200,0.60051728,0.73806159,0.70171928,0.30604886,0.41792822,0.38116380,0.44643128,0.42081146,0.45513636,0.54550147,0.24174434,0.43015925,0.44750655,-1,-1,-1,-1
0.08231691,0.15520550,0.20891886,0.06258439,0.00732831,0.46228320,0.01274884,0.01085545,0.68159799,0.51858302,0.69286425,0.55326478,0.71028617,0.53677373,0.66014493,0.59478783,0.73818128,0.69619245,0.29996151,0.42255094,0.38333575,0.44830539,0.42070537,0.46060398,0.55186517,0.23855904,0.43875710,0.44829676,-1,-1,-1,-1
0.06023593,0.12323184,0.19208647,0.02857327,0.00803074,0.46228320,0.01218837,0.02075644,0.68408028,0.52326665,0.70214134,0.55890146,0.70601532,0.54028379,0.66541784,0.59624594,0.75359597,0.70980999,0.30344763,0.41486108,0.39636799,0.43672105,0.41790798,0.46772510,0.54235080,0.25650565,0.46300972,0.46159230,-1,-1,-1,-1
0.08179496,0.10395229,0.22643309,0.04499789,0.00878670,0.46253230,0.01162791,0.01980198,0.67810670,0.54292287,0.71773701,0.57482676,0.69891294,0.55926168,0.68509940,0.58589159,0.77211858,0.72368894,0.29721714,0.40283700,0.39714338,0.41882141,0.40463613,0.47006357,0.53565339,0.26956024,0.45701848,0.46705053,-1,-1,-1,-1
0.06723308,0.08362510,0.20196383,0.03404706,0.01463313,0.46253230,0.01162791,0.01980198,0.69181129,0.57864207,0.73752098,0.58653671,0.70806257,0.58973497,0.69394600,0.59696939,0.78907673,0.74877655,0.30829590,0.39538310,0.41172784,0.41872870,0.40720770,0.49101658,0.53731634,0.27060644,0.47729978,0.48476723,-1,-1,-1,-1
0.06989666,0.07838428,0.21045073,0.02835109,0.01745816,0.46253230,0.01162791,0.01980198,0.69084205,0.59437731,0.74551753,0.58953521,0.70458990,0.60037992,0.69433091,0.58984358,0.79889379,0.76547213,0.31077692,0.40041796,0.41926683,0.42483377,0.41271271,0.50124480,0.52014584,0.27667626,0.48299557,0.48267278,-1,-1,-1,-1
0.05103226,0.06648344,0.17493826,0.02000462,0.01697700,0.46253230,0.01162791,0.01980198,0.66861500,0.58947800,0.71835836,0.56637699,0.68891439,0.58741813,0.67296921,0.57088096,0.79938772,0.76544761,0.30242809,0.39572667,0.41234480,0.42418483,0.40594696,0.49668423,0.47545587,0.27566129,0.49336800,0.45847677,-1,-1,-1,-1
0.05573545,0.04590178,0.18418988,0.02158876,0.01647068,0.46253230,0.01162791,0.00990099,0.64062137,0.60285006,0.68805866,0.53919844,0.65695619,0.58783235,0.64697969,0.56211565,0.78838108,0.77341159,0.29393655,0.37839135,0.39478355,0.42322091,0.39056448,0.49544621,0.44414027,0.27122009,0.49249110,0.43369884,-1,-1,-1,-1
0.05095271,0.04618292,0.17644425,0.01589567,0.01395697,0.46253230,0.00581395,0.00990099,0.64326163,0.60064192,0.67864464,0.53200841,0.66427811,0.58754244,0.63397630,0.55790620,0.77450239,0.77553842,0.29296240,0.35851246,0.39978402,0.40910491,0.37996091,0.48990911,0.44588884,0.27321157,0.49695464,0.43730212,-1,-1,-1,-1
0.04556635,0.05835584,0.15411505,0.02094450,0.01485775,0.46511628,0.00000000,0.00000000,0.63510667,0.57885052,0.63849002,0.49640970,0.64244993,0.56517674,0.60397066,0.53878293,0.77966505,0.78545947,0.29417732,0.34601107,0.39884951,0.40226823,0.37221463,0.49488661,0.42900138,0.28668343,0.47554059,0.42534783,-1,-1,-1,-1
0.04338696,0.05767701,0.13237432,0.03513859,0.01520312,0.46511628,0.00000000,0.00000000,0.62630755,0.57104534,0.62085417,0.47936683,0.62358119,0.56020552,0.59058627,0.52377427,0.78375107,0.79858589,0.30092805,0.34096746,0.39743388,0.40273228,0.37256367,0.49539453,0.42637636,0.28468563,0.46845441,0.41587650,-1,-1,-1,-1
0.02798624,0.05195341,0.10550250,0.02494004,0.01398997,0.46511628,0.00000000,0.00000000,0.60323137,0.57108033,0.59421417,0.45719028,0.60612130,0.56099770,0.56856082,0.50468398,0.76722090,0.78816368,0.29679120,0.33938574,0.38283677,0.40791480,0.36809650,0.49320603,0.44045699,0.26949400,0.44276343,0.39479805,-1,-1,-1,-1
0.03312932,0.05240163,0.12040681,0.02314850,0.01401006,0.46511628,0.00000000,0.00000000,0.58911072,0.56099620,0.56191653,0.43187221,0.59013698,0.54728448,0.53761629,0.49109389,0.73047733,0.77310457,0.30821586,0.34100389,0.38604845,0.41360308,0.37559491,0.49606697,0.45725328,0.25985921,0.43543076,0.38184558,-1,-1,-1,-1
0.04309400,0.05237454,0.12821128,0.04061621,0.01456017,0.46253230,0.00581395,0.00990099,0.57470961,0.54894112,0.53754494,0.41592402,0.57548235,0.54029989,0.52702571,0.47913834,0.70201550,0.76063099,0.30315944,0.35009994,0.37971005,0.41907836,0.37717980,0.49605687,0.44177951,0.26428247,0.42832763,0.37128522,-1,-1,-1,-1
0.05651038,0.04780139,0.15495031,0.04231415,0.01537333,0.46511628,0.01744186,0.01980198,0.56887339,0.53139992,0.52158338,0.40544939,0.56912945,0.52564896,0.51894445,0.47246124,0.67924694,0.75384716,0.30140625,0.34608282,0.37276581,0.41736083,0.37161686,0.50008357,0.43985786,0.27070727,0.42575910,0.37497499,-1,-1,-1,-1
0.05878318,0.03510823,0.13533393,0.05645577,0.01508141,0.46511628,0.02325581,0.02970297,0.58533429,0.52857326,0.52600595,0.41166150,0.58212481,0.52556293,0.52750925,0.47684163,0.65775529,0.73967202,0.30989040,0.35383233,0.37740144,0.42291631,0.37989707,0.50837398,0.45307996,0.26659947,0.43522547,0.38502834,-1,-1,-1,-1
0.09149184,0.06796202,0.18261271,0.09187535,0.01606333,0.46511628,0.02325581,0.03960396,0.57520591,0.49571476,0.50483266,0.39698017,0.57743102,0.50812828,0.51011864,0.45545077,0.62324569,0.70307713,0.30795510,0.36244300,0.37601830,0.42639986,0.38255056,0.51247301,0.46425833,0.26337048,0.42002306,0.36484644,-1,-1,-1,-1
0.08210449,0.12259634,0.17693906,0.08057317,0.01426423,0.46511628,0.02325581,0.03960396,0.55524012,0.47967894,0.47951050,0.37632997,0.55546929,0.48981745,0.49655551,0.43605228,0.61285496,0.68908578,0.31525945,0.36402878,0.37684802,0.42799237,0.38592542,0.51925325,0.47436722,0.25420655,0.43104095,0.36445706,-1,-1,-1,-1
0.08585198,0.14167860,0.18663773,0.08170045,0.01697432,0.46511628,0.02325581,0.03960396,0.52132913,0.45998188,0.45224409,0.35314319,0.52816786,0.46895229,0.46911555,0.41377678,0.58246511,0.66139197,0.30559297,0.36456898,0.36603349,0.43243869,0.37931867,0.52624355,0.47506570,0.23657027,0.44661514,0.35505042,-1,-1,-1,-1
0.08928583,0.13432984,0.17109534,0.09069311,0.01696207,0.46511628,0.02325581,0.03960396,0.49788512,0.43682637,0.42850762,0.33546652,0.51160095,0.44408697,0.44810779,0.40085392,0.54946916,0.62960861,0.30240311,0.36577483,0.36520941,0.43594735,0.37813942,0.53339261,0.45845428,0.23211037,0.45440989,0.34142703,-1,-1,-1,-1
0.09039227,0.13750136,0.13835515,0.10793440,0.01555854,0.46770026,0.02906977,0.03960396,0.48357562,0.40846206,0.41374107,0.32427722,0.50122348,0.41709233,0.43394457,0.38769523,0.52493556,0.60045060,0.29692707,0.37180742,0.36377324,0.44289251,0.37909615,0.53953620,0.44326256,0.22753481,0.46329393,0.33031022,-1,-1,-1,-1
0.10646881,0.14461519,0.15301206,0.12684557,0.01212705,0.46770026,0.02906977,0.02970297,0.47206497,0.39090245,0.40356060,0.31657285,0.49996417,0.40274391,0.42401409,0.38527066,0.50906669,0.57973600,0.29335261,0.37488569,0.35978936,0.45084325,0.38014793,0.54044341,0.42525664,0.23375994,0.47168567,0.32772071,-1,-1,-1,-1
0.12858819,0.14361905,0.13519836,0.17287887,0.01193704,0.47028424,0.01744186,0.02970297,0.47974326,0.39199931,0.42184329,0.33437136,0.51238897,0.39790859,0.43911838,0.38703857,0.52501312,0.56220443,0.29293723,0.37289597,0.35255573,0.45409863,0.37756913,0.54330796,0.43938281,0.23821449,0.47865121,0.33956640,-1,-1,-1,-1
0.15908128,0.09713868,0.17845892,0.20320158,0.01165485,0.46770026,0.01162791,0.01980198,0.48489253,0.41008752,0.43399682,0.34926023,0.52913956,0.40906182,0.45300079,0.40648698,0.51411519,0.53792480,0.29778508,0.37004265,0.35256641,0.45532041,0.37814288,0.54657699,0.44242380,0.24225826,0.50303837,0.35396308,-1,-1,-1,-1
0.13939445,0.03727081,0.14109970,0.19349796,0.01326378,0.46770026,0.01162791,0.01980198,0.49466247,0.43311433,0.45657098,0.37017382,0.54590828,0.43000369,0.47592851,0.42821501,0.52280322,0.53309614,0.30196226,0.36714809,0.35217969,0.45673500,0.37962519,0.54350984,0.44599317,0.24841326,0.52895348,0.37979811,-1,-1,-1,-1
0.15001295,0.04447455,0.15340951,0.20399212,0.01672181,0.46770026,0.01162791,0.01980198,0.51309962,0.46703727,0.48535507,0.39529250,0.56926765,0.46592503,0.50690059,0.45884160,0.54250452,0.53981751,0.31335039,0.36883311,0.35872792,0.46384516,0.39040346,0.53612918,0.45004293,0.24768314,0.55978753,0.40359792,-1,-1,-1,-1
0.13648359,0.04239977,0.13913125,0.18908399,0.01409504,0.46770026,0.01162791,0.01980198,0.54234664,0.49250510,0.50385214,0.41278515,0.59600625,0.49466374,0.53568095,0.48467290,0.55053226,0.54100612,0.32115576,0.37919923,0.36426672,0.47604559,0.40435586,0.52952175,0.43989424,0.25670535,0.58337006,0.41834684,-1,-1,-1,-1
0.12598755,0.03428025,0.14799312,0.17099258,0.01615672,0.46770026,0.01162791,0.00990099,0.57477498,0.51806659,0.52717929,0.43432987,0.62571855,0.52215233,0.56808110,0.50822124,0.56308957,0.54933199,0.33201173,0.38954001,0.37095452,0.48655558,0.41971717,0.52109918,0.43509478,0.26823983,0.60265072,0.44123959,-1,-1,-1,-1
0.12221615,0.04142201,0.17747885,0.15131913,0.01208701,0.46770026,0.00581395,0.00990099,0.60451997,0.54307442,0.54622696,0.44875147,0.64969841,0.54600847,0.59199717,0.52608102,0.59020962,0.56379050,0.33219044,0.38873029,0.36483648,0.49057832,0.42069438,0.51144211,0.43379994,0.27974082,0.61849362,0.46754429,-1,-1,-1,-1
0.12264589,0.05201470,0.19449765,0.14128683,0.01628007,0.46770026,0.00581395,0.00990099,0.62861636,0.56529194,0.56074989,0.45883429,0.66871348,0.56710302,0.61107779,0.54206086,0.61547183,0.57890937,0.33439991,0.38237850,0.36010880,0.49117306,0.42017877,0.49766544,0.43404527,0.28750664,0.63230317,0.48783334,-1,-1,-1,-1
0.11089196,0.05717080,0.23227188,0.09730301,0.02141499,0.46770026,0.01162791,0.00990099,0.64206536,0.57230887,0.56146412,0.45578345,0.67222402,0.57108126,0.61455570,0.54305718,0.63309556,0.58415826,0.33319924,0.37542925,0.35600341,0.48731889,0.41616855,0.48750928,0.43442260,0.28158542,0.64335082,0.49512949,-1,-1,-1,-1
0.09686501,0.05496730,0.24089558,0.06539557,0.02727819,0.47028424,0.01744186,0.00990099,0.63498755,0.56316471,0.53998691,0.43245421,0.66139811,0.56878403,0.59542142,0.53889218,0.62195657,0.58573903,0.32696938,0.37226804,0.35274496,0.48518331,0.41236741,0.47873050,0.41094910,0.27677481,0.64932640,0.48491959,-1,-1,-1,-1
0.08246515,0.02859577,0.20535261,0.06132468,0.03007506,0.46770026,0.02906977,0.01980198,0.63558617,0.56827696,0.53025040,0.41683174,0.65087347,0.57654257,0.58232125,0.53559911,0.64074040,0.59659924,0.31986538,0.36564378,0.34625927,0.48123334,0.40564388,0.46802605,0.40187338,0.27259069,0.63363657,0.47065868,-1,-1,-1,-1
0.09040914,0.03221774,0.23020114,0.05425714,0.02720964,0.46770026,0.03488372,0.02970297,0.64033607,0.57216270,0.52924432,0.40744723,0.64193340,0.58469649,0.57812966,0.53209320,0.66834374,0.61358095,0.31741998,0.35901170,0.34502717,0.47876681,0.40103749,0.46639575,0.39696998,0.26938046,0.61592699,0.45329526,-1,-1,-1,-1
0.08427371,0.04882767,0.22120772,0.04841855,0.02614220,0.46770026,0.03488372,0.03960396,0.62847332,0.56660795,0.52064978,0.39935708,0.62555002,0.57752629,0.56629220,0.52450963,0.66247941,0.60538245,0.30861583,0.35223304,0.33687566,0.47319793,0.38974462,0.47157883,0.40396895,0.27294316,0.58887417,0.44074077,-1,-1,-1,-1
