,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
610,18/06/2019,"$620,270",01/01/1908,2006.0,591.0,2.0,3.0,1.0,5801 RAVENDALE LN,75206.0,TX,DALLAS
611,18/07/2019,"$1,030,330",01/01/1907,2006.0,875.0,2.0,4.0,3.0,900 CAROM WAY,75217.0,TX,DALLAS
612,09/07/2019,"$203,270",01/01/1906,2006.0,664.0,2.0,3.0,2.0,2400 JEFFRIES ST,75215.0,TX,DALLAS
613,31/07/2019,"$752,180",01/01/1905,2006.0,564.0,2.0,4.0,3.0,114 GOLDEN TRIANGLE SHP CTR,75224.0,TX,DALLAS
614,25/06/2019,"$345,850",01/01/1904,2006.0,899.0,3.0,5.0,4.0,2900 LYONS ST,75210.0,TX,DALLAS
615,01/08/2019,"$1,020,830",01/01/1901,2006.0,533.0,2.0,3.0,2.0,211 HENRY ST,75226.0,TX,DALLAS
616,15/07/2019,"$560,100",01/01/1901,2006.0,738.0,1.0,4.0,2.0,701 PENTAGON PKWY,75216.0,TX,DALLAS
617,25/06/2019,"$427,400",01/01/2007,2005.0,899.0,2.0,4.0,3.0,3701 ATWELL ST,75209.0,TX,DALLAS
618,02/07/2019,"$1,150,460",01/01/2007,2005.0,1878.0,2.0,4.0,3.0,4000 POINSETTIA DR,75211.0,TX,DALLAS
619,04/07/2019,"$1,888,150",01/01/2007,2005.0,1326.0,2.0,5.0,4.0,6500 CHICORY CT,75214.0,TX,DALLAS
620,09/07/2019,"$526,440",01/01/2007,2005.0,488.0,1.0,3.0,2.0,2801 THOMAS TOLBERT BLVD,75215.0,TX,DALLAS
621,31/07/2019,"$603,420",01/01/2007,2005.0,1021.0,2.0,3.0,3.0,600 BOW ARROW DR,75224.0,TX,DALLAS
622,20/06/2019,"$804,170",01/01/2007,2005.0,1039.0,2.0,4.0,3.0,700 SHADY LN,75208.0,TX,DALLAS
623,07/07/2019,"$563,140",01/01/2007,2005.0,942.0,1.0,3.0,3.0,6100 RINCON WAY,75214.0,TX,DALLAS
624,25/06/2019,"$331,050",01/01/2007,2005.0,722.0,2.0,3.0,3.0,4700 JONES ST,75210.0,TX,DALLAS
625,25/07/2019,"$800,700",01/01/2007,2005.0,985.0,2.0,4.0,3.0,1010 EMERALD ISLE DR,75218.0,TX,DALLAS
626,22/07/2019,"$331,470",01/01/2007,2005.0,436.0,2.0,3.0,3.0,10201 MAGNOLIA WALK WAY,75229.0,TX,DALLAS
627,28/07/2019,"$405,280",01/01/2007,2005.0,515.0,3.0,3.0,2.0,5301 EDLEN DR,75220.0,TX,DALLAS
628,16/07/2019,"$438,250",01/01/2007,2005.0,485.0,3.0,3.0,3.0,1700 ALHAMBRA ST,75217.0,TX,DALLAS
629,17/06/2019,"$337,800",01/01/2007,2005.0,664.0,2.0,3.0,3.0,5600 FAIRFIELD AVE,75205.0,TX,DALLAS
630,14/06/2019,"$215,490",01/01/2006,2005.0,384.0,2.0,2.0,2.0,3501 RANKIN ST,75205.0,TX,DALLAS
631,19/06/2019,"$723,740",01/01/2006,2005.0,850.0,2.0,4.0,3.0,1 STONEBRIAR CT,75206.0,TX,DALLAS
632,03/07/2019,"$515,290",01/01/2006,2005.0,872.0,2.0,4.0,3.0,2000 DENNISON ST,75212.0,TX,DALLAS
633,14/07/2019,"$601,900",01/01/2006,2005.0,847.0,2.0,3.0,3.0,4001 FEATHERSTONE DR,75216.0,TX,DALLAS
634,10/08/2019,"$1,201,590",01/01/2006,2005.0,872.0,2.0,4.0,3.0,3101 ACOCA ST,75228.0,TX,DALLAS
635,29/06/2019,"$2,002,800",01/01/2006,2005.0,1472.0,3.0,5.0,4.0,1100 KEATS DR,75211.0,TX,DALLAS
636,02/07/2019,"$734,600",01/01/2006,2005.0,774.0,2.0,3.0,3.0,5900 ORO WAY,75211.0,TX,DALLAS
637,28/07/2019,"$301,140",01/01/2006,2005.0,600.0,2.0,4.0,3.0,9951 WITHAM ST,75220.0,TX,DALLAS
638,17/06/2019,"$213,390",01/01/2006,2005.0,369.0,2.0,3.0,3.0,3607 BINKLEY AVE,75205.0,TX,DALLAS
639,14/07/2019,"$398,450",01/01/2006,2005.0,594.0,2.0,3.0,3.0,1567 EXETER AVE,75216.0,TX,DALLAS
640,13/08/2019,"$783,080",01/01/2006,2005.0,1649.0,2.0,4.0,4.0,1801 SWAN DR,75228.0,TX,DALLAS
641,27/07/2019,"$376,210",01/01/2006,2005.0,835.0,2.0,4.0,3.0,4601 SYLVESTER ST,75219.0,TX,DALLAS
642,12/08/2019,"$297,620",01/01/2006,2005.0,497.0,2.0,3.0,3.0,2401 HARTLINE DR,75228.0,TX,DALLAS
643,06/08/2019,"$742,700",01/01/2006,2005.0,1049.0,2.0,5.0,3.0,3900 MULLINS LN,75227.0,TX,DALLAS
644,06/08/2019,"$651,720",01/01/2005,2005.0,1045.0,2.0,4.0,3.0,5800 BELGRADE AVE,75227.0,TX,DALLAS
645,17/06/2019,"$752,470",01/01/2005,2005.0,1018.0,2.0,4.0,3.0,3000 SMU BLVD,75205.0,TX,DALLAS
646,07/06/2019,"$500,940",01/01/2005,2005.0,911.0,2.0,4.0,3.0,2355 OLIVE ST,75201.0,TX,DALLAS
647,23/07/2019,"$564,830",01/01/2005,2005.0,533.0,1.0,2.0,2.0,1201 GALICIA LN,75217.0,TX,DALLAS
648,31/07/2019,"$620,350",01/01/2005,2005.0,1161.0,2.0,6.0,4.0,201 BRODIE ST,75224.0,TX,DALLAS
649,07/08/2019,"$395,980",01/01/2005,2005.0,985.0,2.0,4.0,3.0,10200 OAK TERRACE CIR,75227.0,TX,DALLAS
650,15/07/2019,"$1,183,240",01/01/2005,2005.0,1167.0,2.0,5.0,4.0,1501 PORTOFINO DR,75217.0,TX,DALLAS
651,22/07/2019,"$481,870",01/01/2005,2005.0,411.0,2.0,2.0,2.0,9501 SILVER FALLS ST,75217.0,TX,DALLAS
652,14/08/2019,"$570,580",01/01/2005,2005.0,1274.0,2.0,6.0,4.0,8301 BANQUO DR,75228.0,TX,DALLAS
653,24/07/2019,"$947,470",01/01/2005,2005.0,814.0,2.0,2.0,3.0,300 PARK BROOK DR,75218.0,TX,DALLAS
654,25/06/2019,"$730,300",01/01/2005,2005.0,1042.0,2.0,4.0,3.0,8400 MENIER ST,75209.0,TX,DALLAS
655,20/06/2019,"$274,890",01/01/2005,2005.0,607.0,2.0,4.0,3.0,4900 MANGOLD CIR,75229.0,TX,DALLAS
656,14/08/2019,"$751,860",01/01/2004,2005.0,963.0,2.0,4.0,3.0,3300 GUIDING LIGHT DR,75228.0,TX,DALLAS
657,16/07/2019,"$389,360",01/01/2004,2005.0,457.0,2.0,3.0,2.0,7200 CHARLES CT,75217.0,TX,DALLAS
658,14/07/2019,"$492,100",01/01/2004,2005.0,494.0,2.0,3.0,4.0,4001 WIND RIVER DR,75216.0,TX,DALLAS
659,18/06/2019,"$475,410",01/01/2004,2005.0,1158.0,1.0,4.0,3.0,1618 MARY ST,75206.0,TX,DALLAS
660,17/06/2019,"$490,350",01/01/2004,2005.0,418.0,2.0,2.0,3.0,4201 LARCHMONT ST,75205.0,TX,DALLAS
661,16/07/2019,"$787,610",01/01/2004,2005.0,1420.0,2.0,3.0,4.0,7700 COURTNEY ST,75217.0,TX,DALLAS
662,25/07/2019,"$1,241,280",01/01/2004,2005.0,2076.0,2.0,7.0,6.0,1210 OLD GATE LN,75218.0,TX,DALLAS
663,19/06/2019,"$709,060",01/01/2003,2005.0,994.0,2.0,4.0,3.0,2201 VANTAGE ST,75207.0,TX,DALLAS
664,17/06/2019,"$1,317,280",01/01/2003,2005.0,1088.0,2.0,4.0,4.0,6301 HIGH SCHOOL AVE,75205.0,TX,DALLAS
665,24/07/2019,"$342,810",01/01/2003,2005.0,792.0,2.0,3.0,3.0,10801 DIXON BRANCH DR,75218.0,TX,DALLAS
666,17/07/2019,"$562,280",01/01/2002,2005.0,552.0,2.0,3.0,2.0,1600 GARDENSIDE DR,75217.0,TX,DALLAS
667,24/06/2019,"$487,890",01/01/2002,2005.0,430.0,3.0,2.0,2.0,5701 REDWOOD LN,75209.0,TX,DALLAS
668,07/07/2019,"$393,220",01/01/2002,2005.0,457.0,2.0,3.0,2.0,3201 WENDY LN,75214.0,TX,DALLAS
669,31/07/2019,"$555,190",01/01/2002,2005.0,1134.0,2.0,5.0,3.0,1601 WATERVALIET DR,75224.0,TX,DALLAS
670,25/06/2019,"$622,130",01/01/2002,2005.0,799.0,2.0,3.0,3.0,4845 ELSIE FAYE HEGGINS ST,75210.0,TX,DALLAS
671,30/07/2019,"$2,301,390",01/01/2002,2005.0,1372.0,2.0,4.0,3.0,7101 VIVIAN AVE,75223.0,TX,DALLAS
672,13/06/2019,"$258,390",01/01/1980,2005.0,567.0,1.0,4.0,2.0,2600 HIBERNIA ST,75204.0,TX,DALLAS
673,07/07/2019,"$545,660",01/01/1980,2005.0,942.0,1.0,5.0,3.0,10400 REMINGTON LN,75229.0,TX,DALLAS
674,04/07/2019,"$333,480",01/01/1980,2005.0,759.0,1.0,3.0,2.0,2500 JIM ST,75212.0,TX,DALLAS
675,11/07/2019,"$417,320",01/01/1979,2005.0,616.0,1.0,3.0,2.0,1201 CEDAR HAVEN AVE,75216.0,TX,DALLAS
676,03/07/2019,"$420,130",01/01/1979,2005.0,585.0,1.0,3.0,2.0,2200 CALYPSO ST,75212.0,TX,DALLAS
677,29/07/2019,"$417,060",01/01/1979,2005.0,347.0,1.0,3.0,2.0,2601 FREEWOOD DR,75220.0,TX,DALLAS
678,12/06/2019,"$420,290",01/01/1978,2005.0,616.0,2.0,3.0,2.0,1101 BROCK ST,75203.0,TX,DALLAS
679,15/07/2019,"$1,797,710",01/01/1977,2005.0,1640.0,2.0,5.0,3.0,4501 COLWICK DR,75216.0,TX,DALLAS
680,13/08/2019,"$486,100",01/01/1977,2005.0,634.0,1.0,4.0,2.0,2701 KING EDWARD DR,75228.0,TX,DALLAS
681,25/07/2019,"$438,490",01/01/1977,2005.0,972.0,1.0,5.0,3.0,1000 TRANQUILLA DR,75218.0,TX,DALLAS
682,14/06/2019,"$324,420",01/01/1976,2005.0,652.0,1.0,4.0,3.0,3201 BASIL CT,75204.0,TX,DALLAS
683,10/07/2019,"$727,970",01/01/1976,2005.0,756.0,1.0,4.0,3.0,1601 FAYE ST,75215.0,TX,DALLAS
684,08/08/2019,"$342,120",01/01/1976,2005.0,878.0,1.0,8.0,3.0,2300 REXLAWN DR,75227.0,TX,DALLAS
685,31/07/2019,"$827,790",01/01/1976,2005.0,1012.0,1.0,4.0,3.0,7000 CHIPPERTON DR,75225.0,TX,DALLAS
686,26/06/2019,"$261,890",01/01/1976,2005.0,716.0,1.0,6.0,2.0,1300 HARTSDALE DR,75211.0,TX,DALLAS
687,27/06/2019,"$638,660",01/01/1975,2005.0,1030.0,1.0,4.0,3.0,3800 DISMOUNT ST,75211.0,TX,DALLAS
688,24/07/2019,"$1,816,160",01/01/1970,2005.0,1247.0,2.0,5.0,3.0,11800 CHESWICK ST,75218.0,TX,DALLAS
689,15/08/2019,"$506,420",01/01/1965,2005.0,421.0,1.0,2.0,1.0,11600 CORAL HILLS CT,75229.0,TX,DALLAS
690,15/07/2019,"$255,100",01/01/1965,2005.0,680.0,1.0,3.0,2.0,1101 NEPTUNE RD,75216.0,TX,DALLAS
691,13/06/2019,"$261,490",01/01/1965,2005.0,668.0,1.0,4.0,2.0,2330 KIRBY ST,75204.0,TX,DALLAS
692,27/06/2019,"$180,500",01/01/1965,2005.0,582.0,1.0,4.0,2.0,3400 MOUNT WASHINGTON ST,75211.0,TX,DALLAS
693,10/07/2019,"$376,390",01/01/1964,2005.0,354.0,1.0,3.0,2.0,11401 ROSSER RD,75229.0,TX,DALLAS
694,12/08/2019,"$200,220",01/01/1964,2005.0,360.0,1.0,3.0,1.0,10801 MANDALAY DR,75228.0,TX,DALLAS
695,02/07/2019,"$415,870",01/01/1964,2005.0,613.0,1.0,5.0,2.0,1500 SALTILLO PLZ,75211.0,TX,DALLAS
696,15/06/2019,"$266,960",01/01/1963,2005.0,643.0,1.0,4.0,1.0,7000 HURSEY ST,75205.0,TX,DALLAS
697,26/06/2019,"$386,430",01/01/1963,2005.0,533.0,1.0,3.0,2.0,3500 SIDNEY ST,75210.0,TX,DALLAS
698,18/06/2019,"$246,090",01/01/1963,2005.0,680.0,1.0,5.0,2.0,2200 CHUNK CT,75206.0,TX,DALLAS
699,14/06/2019,"$252,740",01/01/1963,2005.0,421.0,1.0,3.0,2.0,4422 SYCAMORE ST,75204.0,TX,DALLAS
700,13/08/2019,"$384,160",01/01/1963,2005.0,695.0,1.0,3.0,2.0,2800 MEADOW WAY LN,75228.0,TX,DALLAS
701,24/07/2019,"$234,380",01/01/1962,2005.0,463.0,1.0,3.0,1.0,12000 HOLT DR,75218.0,TX,DALLAS
702,13/08/2019,"$380,110",01/01/1961,2005.0,628.0,1.0,4.0,3.0,2200 PECAN GROVE CT,75228.0,TX,DALLAS
703,31/07/2019,"$438,400",01/01/1961,2005.0,683.0,1.0,4.0,3.0,101 PENLAND ST,75224.0,TX,DALLAS
704,16/07/2019,"$263,850",01/01/1961,2005.0,396.0,1.0,3.0,2.0,7800 SEYDEL ST,75217.0,TX,DALLAS
705,30/07/2019,"$531,320",01/01/1961,2005.0,701.0,1.0,5.0,2.0,4701 HAY ST,75223.0,TX,DALLAS
706,11/06/2019,"$136,900",01/01/1961,2005.0,457.0,1.0,3.0,2.0,1100 WEAVER,75203.0,TX,DALLAS
707,14/07/2019,"$626,420",01/01/1961,2005.0,725.0,1.0,3.0,2.0,4201 SOUTHERN HILLS DR,75216.0,TX,DALLAS
708,02/07/2019,"$329,430",01/01/1961,2005.0,567.0,1.0,4.0,3.0,2900 FLOWERDALE LN,75229.0,TX,DALLAS
709,29/07/2019,"$316,730",01/01/1961,2005.0,869.0,1.0,4.0,2.0,3601 ESPANOLA DR,75220.0,TX,DALLAS
710,08/07/2019,"$213,100",01/01/1960,2005.0,415.0,1.0,3.0,1.0,100 ORIENT ST,75214.0,TX,DALLAS
711,22/07/2019,"$507,790",01/01/1960,2005.0,710.0,1.0,3.0,2.0,9001 JARED DR,75217.0,TX,DALLAS
712,10/07/2019,"$192,300",01/01/1960,2005.0,372.0,1.0,3.0,1.0,2900 ROCHESTER ST,75215.0,TX,DALLAS
713,29/07/2019,"$851,380",01/01/1960,2005.0,1039.0,1.0,4.0,3.0,3201 SHELIA LN,75220.0,TX,DALLAS
714,08/07/2019,"$224,890",01/01/1960,2005.0,366.0,1.0,3.0,1.0,7300 CROWNRICH LN,75214.0,TX,DALLAS
715,06/08/2019,"$393,230",01/01/1959,2005.0,1158.0,2.0,5.0,2.0,3503 APPLE VALLEY WAY,75227.0,TX,DALLAS
716,08/08/2019,"$851,850",01/01/1959,2005.0,814.0,2.0,3.0,2.0,1701 TISINGER AVE,75228.0,TX,DALLAS
717,08/08/2019,"$431,890",01/01/1957,2005.0,610.0,1.0,3.0,2.0,11601 MCRAE RD,75228.0,TX,DALLAS
718,07/07/2019,"$277,930",01/01/1957,2005.0,466.0,1.0,3.0,1.0,7100 CARROUSEL CIR,75214.0,TX,DALLAS
719,08/07/2019,"$288,450",01/01/1957,2005.0,936.0,1.0,3.0,2.0,800 COLLETT AVE,75214.0,TX,DALLAS
720,18/07/2019,"$761,220",01/01/1957,2005.0,811.0,1.0,4.0,3.0,1000 BOQUILLAS CT,75217.0,TX,DALLAS
721,04/07/2019,"$231,540",01/01/1956,2005.0,329.0,1.0,2.0,1.0,1400 ELEVADO DR,75212.0,TX,DALLAS
722,11/06/2019,"$407,460",01/01/1956,2005.0,875.0,1.0,4.0,2.0,901 DALE ST,75203.0,TX,DALLAS
723,11/06/2019,"$442,130",01/01/1956,2005.0,960.0,2.0,3.0,4.0,10900 LATHROP DR,75229.0,TX,DALLAS
724,23/07/2019,"$230,780",01/01/1956,2005.0,375.0,1.0,2.0,1.0,1901 EDUCATION WAY,75217.0,TX,DALLAS
725,03/07/2019,"$1,210,890",01/01/1950,2005.0,1173.0,2.0,4.0,3.0,3601 GREENLEAF ST,75212.0,TX,DALLAS
726,05/08/2019,"$1,232,100",01/01/1946,2005.0,735.0,2.0,3.0,2.0,7100 ELLIOTT DR,75227.0,TX,DALLAS
727,02/07/2019,"$542,340",01/01/1938,2005.0,634.0,2.0,4.0,4.0,2801 LEDBETTER DR,75211.0,TX,DALLAS
728,13/06/2019,"$515,160",01/01/1929,2005.0,357.0,1.0,2.0,1.0,4507 CAPITOL AVE,75204.0,TX,DALLAS
729,27/07/2019,$970,01/01/1928,2005.0,488.0,2.0,2.0,2.0,4300 CROWLEY DR,75229.0,TX,DALLAS
730,01/08/2019,"$214,410",01/01/1928,2005.0,305.0,1.0,2.0,1.0,1 CONNAUGHT CT,75225.0,TX,DALLAS
731,18/07/2019,"$503,290",01/01/1927,2005.0,631.0,2.0,3.0,1.0,10201 WOODLOT DR,75217.0,TX,DALLAS
732,12/08/2019,"$246,740",01/01/1926,2005.0,506.0,1.0,2.0,1.0,10601 WOOD DALE DR,75228.0,TX,DALLAS
733,10/07/2019,"$619,420",01/01/1925,2005.0,552.0,2.0,4.0,2.0,2800 TIPPECANOE CIR,75215.0,TX,DALLAS
734,06/08/2019,"$501,510",01/01/1924,2005.0,341.0,1.0,2.0,1.0,7001 BENNING AVE,75227.0,TX,DALLAS
735,07/08/2019,"$1,289,980",01/01/1918,2005.0,1228.0,3.0,6.0,5.0,1 GRANTLEY CT,75230.0,TX,DALLAS
736,20/06/2019,"$615,900",01/01/1912,2005.0,543.0,2.0,4.0,2.0,1100 CLIFFTOP LN,75208.0,TX,DALLAS
737,17/07/2019,"$547,140",01/01/1910,2005.0,530.0,2.0,3.0,1.0,10100 ACUNA CIR,75217.0,TX,DALLAS
738,13/08/2019,"$767,710",01/01/2007,2004.0,948.0,2.0,4.0,4.0,1601 QUADRANGLE DR,75228.0,TX,DALLAS
739,21/07/2019,"$340,140",01/01/2007,2004.0,418.0,3.0,3.0,3.0,400 GULLEDGE LN,75217.0,TX,DALLAS
740,11/07/2019,"$1,303,380",01/01/2007,2004.0,1366.0,2.0,4.0,4.0,1201 WOODVIEW LN,75216.0,TX,DALLAS
741,02/07/2019,"$284,640",01/01/2007,2004.0,637.0,2.0,4.0,3.0,2500 SARITA CT,75211.0,TX,DALLAS
742,16/07/2019,"$561,350",01/01/2007,2004.0,637.0,2.0,3.0,3.0,1800 OLDFIELD DR,75217.0,TX,DALLAS
743,29/07/2019,"$675,170",01/01/2007,2004.0,750.0,1.0,3.0,4.0,9400 GREEN TERRACE DR,75220.0,TX,DALLAS
744,18/06/2019,"$556,760",01/01/2006,2004.0,479.0,3.0,3.0,3.0,5200 CASTLEWOOD RD,75229.0,TX,DALLAS
745,14/07/2019,"$622,920",01/01/2006,2004.0,820.0,2.0,3.0,3.0,3801 FORTUNE LN,75216.0,TX,DALLAS
746,10/07/2019,"$345,530",01/01/2006,2004.0,698.0,2.0,4.0,3.0,10600 MERALLAK ST,75215.0,TX,DALLAS
747,09/06/2019,"$777,480",01/01/2006,2004.0,866.0,1.0,2.0,3.0,400 PARK AVE,75201.0,TX,DALLAS
748,02/07/2019,"$736,890",01/01/2006,2004.0,1103.0,2.0,5.0,3.0,6101 WINONLY CIR,75211.0,TX,DALLAS
749,25/07/2019,"$218,160",01/01/2006,2004.0,457.0,2.0,2.0,2.0,9200 PENINSULA DR,75218.0,TX,DALLAS
750,13/06/2019,"$327,810",01/01/2006,2004.0,753.0,2.0,4.0,3.0,4500 COLES MANOR PL,75204.0,TX,DALLAS
751,21/06/2019,"$240,210",01/01/2005,2004.0,387.0,2.0,3.0,2.0,1500 KINGS HWY,75208.0,TX,DALLAS
752,08/08/2019,"$289,530",01/01/2005,2004.0,521.0,2.0,3.0,3.0,11301 GLEN CROSS DR,75228.0,TX,DALLAS
753,08/07/2019,"$830,290",01/01/2005,2004.0,655.0,2.0,3.0,3.0,700 LIPSCOMB AVE,75214.0,TX,DALLAS
754,10/07/2019,"$358,810",01/01/2005,2004.0,814.0,2.0,3.0,3.0,6801 HOPEWELL ST,75215.0,TX,DALLAS
755,08/08/2019,"$390,760",01/01/2005,2004.0,622.0,1.0,4.0,2.0,2200 SANTA CRUZ DR,75227.0,TX,DALLAS
756,05/07/2019,"$293,320",01/01/2005,2004.0,646.0,2.0,3.0,3.0,7500 BENEDICT DR,75214.0,TX,DALLAS
757,24/07/2019,"$361,230",01/01/2004,2004.0,905.0,2.0,4.0,3.0,100 LEDA DR,75218.0,TX,DALLAS
758,29/07/2019,"$350,170",01/01/2004,2004.0,817.0,2.0,4.0,3.0,9501 MONTELEON CT,75220.0,TX,DALLAS
759,06/08/2019,"$360,280",01/01/2004,2004.0,683.0,2.0,3.0,4.0,3001 DUSTY OAK DR,75227.0,TX,DALLAS
760,22/07/2019,"$1,202,420",01/01/2004,2004.0,1289.0,2.0,4.0,4.0,9000 FOSTORIA DR,75217.0,TX,DALLAS
761,15/08/2019,"$737,840",01/01/2003,2004.0,930.0,2.0,3.0,3.0,3400 WINGED FOOT CT,75229.0,TX,DALLAS
762,04/07/2019,"$417,230",01/01/2003,2004.0,475.0,1.0,2.0,2.0,4701 TINSLEY RD,75212.0,TX,DALLAS
763,01/07/2019,"$692,520",01/01/2003,2004.0,860.0,2.0,4.0,3.0,2300 FABENS RD,75229.0,TX,DALLAS
764,11/06/2019,"$462,070",01/01/2003,2004.0,433.0,2.0,2.0,2.0,101 STOREY ST,75203.0,TX,DALLAS
765,29/07/2019,"$752,430",01/01/2003,2004.0,985.0,2.0,4.0,3.0,1 BRETTON CREEK CT,75220.0,TX,DALLAS
766,12/08/2019,"$340,400",01/01/2003,2004.0,488.0,2.0,3.0,3.0,3100 MATERHORN DR,75228.0,TX,DALLAS
767,10/07/2019,"$215,790",01/01/2003,2004.0,424.0,2.0,2.0,3.0,5000 ECHO AVE,75215.0,TX,DALLAS
768,24/07/2019,"$714,750",01/01/2002,2004.0,1039.0,2.0,3.0,3.0,11601 NEERING DR,75218.0,TX,DALLAS
769,17/06/2019,"$374,060",01/01/2002,2004.0,774.0,1.0,5.0,3.0,6401 BOAZ ST,75205.0,TX,DALLAS
770,02/07/2019,"$314,180",01/01/2002,2004.0,427.0,3.0,3.0,2.0,1100 NUEVA LEON PLZ,75211.0,TX,DALLAS
771,21/07/2019,"$794,840",01/01/2002,2004.0,1350.0,2.0,4.0,3.0,922 SUNBRIAR AVE,75217.0,TX,DALLAS
772,12/08/2019,"$869,470",01/01/2002,2004.0,1274.0,2.0,4.0,3.0,2001 MONTALBA AVE,75228.0,TX,DALLAS
773,13/06/2019,"$538,450",01/01/2002,2004.0,771.0,2.0,4.0,3.0,3000 CLAMATH DR,75204.0,TX,DALLAS
774,30/07/2019,"$701,050",01/01/2002,2004.0,914.0,2.0,4.0,3.0,1601 KINMORE ST,75223.0,TX,DALLAS
775,26/06/2019,"$691,380",01/01/1975,2004.0,850.0,1.0,4.0,3.0,3800 MURAL LN,75210.0,TX,DALLAS
776,19/06/2019,"$957,030",01/01/1975,2004.0,799.0,2.0,5.0,2.0,100 GLASS ST,75207.0,TX,DALLAS
777,23/07/2019,"$425,470",01/01/1973,2004.0,564.0,1.0,3.0,2.0,1301 RYLIEWOOD DR,75217.0,TX,DALLAS
778,01/08/2019,"$216,540",01/01/1973,2004.0,402.0,1.0,2.0,2.0,1 ASHMERE CT,75225.0,TX,DALLAS
779,01/07/2019,"$175,600",01/01/1970,2004.0,372.0,1.0,3.0,1.0,1500 MARION DR,75211.0,TX,DALLAS
780,28/07/2019,"$450,340",01/01/1970,2004.0,619.0,1.0,3.0,2.0,9501 ROCKBROOK DR,75220.0,TX,DALLAS
781,11/06/2019,"$1,872,880",01/01/1967,2004.0,1417.0,2.0,5.0,4.0,401 CRETE ST,75203.0,TX,DALLAS
782,16/07/2019,"$2,889,090",01/01/1967,2004.0,2716.0,2.0,5.0,6.0,8300 FOXWOOD LN,75217.0,TX,DALLAS
783,15/07/2019,"$657,110",01/01/1965,2004.0,692.0,1.0,3.0,2.0,4501 GRACEY ST,75216.0,TX,DALLAS
784,25/07/2019,"$1,950,820",01/01/1965,2004.0,1463.0,2.0,7.0,4.0,9700 NORTHCLIFF DR,75218.0,TX,DALLAS
785,21/06/2019,"$348,140",01/01/1965,2004.0,658.0,2.0,4.0,1.0,2301 FOUTS LN,75208.0,TX,DALLAS
786,30/07/2019,"$272,070",01/01/1965,2004.0,680.0,1.0,2.0,1.0,4500 CROSSTOWN EXPY,75223.0,TX,DALLAS
787,07/08/2019,"$262,340",01/01/1964,2004.0,594.0,1.0,5.0,1.0,2400 CREEKGLEN DR,75227.0,TX,DALLAS
788,14/08/2019,"$289,620",01/01/1964,2004.0,558.0,1.0,5.0,2.0,2301 GRAYCLIFF DR,75228.0,TX,DALLAS
789,10/07/2019,"$543,290",01/01/1964,2004.0,469.0,2.0,4.0,2.0,2600 MARDER ST,75215.0,TX,DALLAS
790,11/07/2019,"$202,920",01/01/1964,2004.0,570.0,1.0,2.0,1.0,1501 LAKEVIEW DR,75216.0,TX,DALLAS
791,12/06/2019,"$255,450",01/01/1963,2004.0,664.0,1.0,5.0,2.0,301 AVENUE I,75203.0,TX,DALLAS
792,07/08/2019,"$307,900",01/01/1963,2004.0,552.0,1.0,3.0,1.0,9400 OLDE VILLAGE CT,75227.0,TX,DALLAS
793,31/07/2019,"$151,540",01/01/1962,2004.0,427.0,1.0,3.0,1.0,801 BROOKWOOD DR,75224.0,TX,DALLAS
794,06/08/2019,"$692,440",01/01/1961,2004.0,863.0,2.0,4.0,3.0,7500 CARR ST,75227.0,TX,DALLAS
795,16/07/2019,"$355,490",01/01/1961,2004.0,384.0,1.0,3.0,2.0,11200 CANDLELIGHT LN,75229.0,TX,DALLAS
796,28/07/2019,"$237,300",01/01/1961,2004.0,475.0,2.0,4.0,2.0,2800 PARK BRIDGE CT,75219.0,TX,DALLAS
797,23/07/2019,"$2,880",01/01/1950,2004.0,942.0,2.0,6.0,3.0,10200 CRESSON DR,75229.0,TX,DALLAS
798,27/06/2019,"$506,220",01/01/1947,2004.0,927.0,1.0,2.0,2.0,1000 BIGWOOD ST,75211.0,TX,DALLAS
799,28/06/2019,"$247,050",01/01/1946,2004.0,479.0,1.0,4.0,1.0,600 ELI AVE,75211.0,TX,DALLAS
800,02/07/2019,"$282,460",01/01/1946,2004.0,405.0,1.0,3.0,1.0,4600 LARKHILL DR,75211.0,TX,DALLAS
801,21/07/2019,"$248,320",01/01/1946,2004.0,436.0,1.0,2.0,1.0,100 DEEPWOOD ST,75217.0,TX,DALLAS
802,18/06/2019,"$157,010",01/01/1946,2004.0,347.0,1.0,2.0,1.0,5600 VILLAGE GLEN DR,75206.0,TX,DALLAS
803,18/07/2019,"$216,590",01/01/1944,2004.0,241.0,1.0,2.0,1.0,10000 HOMEPLACE DR,75217.0,TX,DALLAS
804,14/08/2019,"$227,370",01/01/1944,2004.0,378.0,1.0,3.0,1.0,2401 TELEGRAPH AVE,75228.0,TX,DALLAS
805,02/07/2019,"$481,270",01/01/1944,2004.0,402.0,1.0,3.0,1.0,3101 CALLE BELLA DR,75211.0,TX,DALLAS
806,31/07/2019,"$212,380",01/01/1944,2004.0,283.0,1.0,2.0,1.0,1601 WHITEDOVE DR,75224.0,TX,DALLAS
807,25/07/2019,"$355,470",01/01/1943,2004.0,399.0,1.0,2.0,1.0,9200 FOREST HILLS BLVD,75218.0,TX,DALLAS
808,28/07/2019,"$166,710",01/01/1941,2004.0,430.0,1.0,3.0,1.0,4201 WILLIAMSBURG RD,75220.0,TX,DALLAS
