Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.02851636,0.01242123,0.05179509,0.01077991,0.00064566,0.50000000,0.00000000,0.00000000,0.48558749,0.48539756,0.67916374,0.62745100,0.54171453,0.52083393,0.60008068,0.54316529,0.52772889,0.64183409,0.32184212,0.36500741,0.40630876,0.43710588,0.38948288,0.51186962,0.61151436,0.30580825,0.29752439,0.26653274,-1,-1,-1,-1
0.07700667,0.07419686,0.13075280,0.01974218,0.00160527,0.51282051,0.02439024,0.04761905,0.56263345,0.57928548,0.78472039,0.70678238,0.60702786,0.61792359,0.66486011,0.58405540,0.59691356,0.69629682,0.34793618,0.45313377,0.47642518,0.53856958,0.48395571,0.46152558,0.59704705,0.30579814,0.33489873,0.31087524,-1,-1,-1,-1
0.05945315,0.10560345,0.09974635,0.01386812,0.00437197,0.52564103,0.02439024,0.04761905,0.60196618,0.59128102,0.79642921,0.69561047,0.67992779,0.63831266,0.61173111,0.57767569,0.63022064,0.69956590,0.31548191,0.46056463,0.43732659,0.55956340,0.48090774,0.41501845,0.56725712,0.34343980,0.34560237,0.30955663,-1,-1,-1,-1
0.00000000,0.00062927,0.00000000,0.00556100,0.00499676,0.53846154,0.00000000,0.00000000,0.56413725,0.55759194,0.69091948,0.60449193,0.63922923,0.61536973,0.51932104,0.59716693,0.58427780,0.65855176,0.24693940,0.32568270,0.33928634,0.42466091,0.35885601,0.36749975,0.57235955,0.39650826,0.27639691,0.24203029,-1,-1,-1,-1
0.03234336,0.05849772,0.05740516,0.00390949,0.00316099,0.53846154,0.00000000,0.00000000,0.44428595,0.40458289,0.51007540,0.43832112,0.51351664,0.46426969,0.38254078,0.44533472,0.51442999,0.59146883,0.12382697,0.14783441,0.15889656,0.25076683,0.17048072,0.34098531,0.57050049,0.36863322,0.22961109,0.18223324,-1,-1,-1,-1
0.04215318,0.04094607,0.07644492,0.00156621,0.00300310,0.52564103,0.02439024,0.04761905,0.44484479,0.43095403,0.50717140,0.43793835,0.46820143,0.48283205,0.42931026,0.48210302,0.53496795,0.62594976,0.13564679,0.07180707,0.16696866,0.17740791,0.13096433,0.33651681,0.55667801,0.35640335,0.26040924,0.19708375,-1,-1,-1,-1
0.02376677,0.00804927,0.04620296,0.00056092,0.00269118,0.51282051,0.02439024,0.04761905,0.39347436,0.37579522,0.50305221,0.43832865,0.43655745,0.43663916,0.41991349,0.46378343,0.48813859,0.60777335,0.14732848,0.04750729,0.18834490,0.11570406,0.09916363,0.40005244,0.51372414,0.35339508,0.27714842,0.17576641,-1,-1,-1,-1
0.05819302,0.05340553,0.10291829,0.00090212,0.00191814,0.50000000,0.00000000,0.00000000,0.51453149,0.42322319,0.61323897,0.53785755,0.55570719,0.52340558,0.49883068,0.54173692,0.53268056,0.66602880,0.23876463,0.12630371,0.32780152,0.19581599,0.18942551,0.51294624,0.44819963,0.45263877,0.34437802,0.23315161,-1,-1,-1,-1
0.07679808,0.02011752,0.13354973,0.00147912,0.00132843,0.50000000,0.00000000,0.00000000,0.56687355,0.39211219,0.61929561,0.54350765,0.61681385,0.52017066,0.49468188,0.51384891,0.55920816,0.68428582,0.27023372,0.16229911,0.39696816,0.24749363,0.21445099,0.64926975,0.42376714,0.51833957,0.36390729,0.28135464,-1,-1,-1,-1
0.03787930,0.04937530,0.06950728,0.00049527,0.00063417,0.50000000,0.00000000,0.00000000,0.56429699,0.38139562,0.60237328,0.51851637,0.60507815,0.52496038,0.48278569,0.47689778,0.59769929,0.70049984,0.28590740,0.16312642,0.41306970,0.30555624,0.22757664,0.71195647,0.39809393,0.59223323,0.37694173,0.31715791,-1,-1,-1,-1
0.01427311,0.00713931,0.01852065,0.00992022,0.01428609,0.50000000,0.00000000,0.00000000,0.51888813,0.40878651,0.52787700,0.42443381,0.51890742,0.51830658,0.41469890,0.46426866,0.62969036,0.72084751,0.34291279,0.14732645,0.45030501,0.29335282,0.21588536,0.81500101,0.38497897,0.62230080,0.34269526,0.27156391,-1,-1,-1,-1
0.02650488,0.01460533,0.03633122,0.01656957,0.02420823,0.50000000,0.00000000,0.00000000,0.46567063,0.40496443,0.47090943,0.35010954,0.44463796,0.49470469,0.33923636,0.44685762,0.63175926,0.73139174,0.36993485,0.16144461,0.44164014,0.27686569,0.19865137,0.88941765,0.38577775,0.63417743,0.31627353,0.23526390,-1,-1,-1,-1
0.04046398,0.01022983,0.06995636,0.01299279,0.01773107,0.50000000,0.00000000,0.00000000,0.47362083,0.46590466,0.49746034,0.37857352,0.46652697,0.55278143,0.35730016,0.48172011,0.64923343,0.74457287,0.42191051,0.20223430,0.52168642,0.26569147,0.24733844,0.88442882,0.39870504,0.58571993,0.31171938,0.21429836,-1,-1,-1,-1
0.04520009,0.00175602,0.07210571,0.02420724,0.01617752,0.50000000,0.00000000,0.00000000,0.43808205,0.43545672,0.52515404,0.43542275,0.49213719,0.53657481,0.39870693,0.49111261,0.63293276,0.70389588,0.42516168,0.21408315,0.54870834,0.24396059,0.29301271,0.73548584,0.40913059,0.53152779,0.31083656,0.21441544,-1,-1,-1,-1
0.04801953,0.00680054,0.07607802,0.02510043,0.01991443,0.50000000,0.00000000,0.00000000,0.45348426,0.49023134,0.59412343,0.53802266,0.54615335,0.59219479,0.50748508,0.56907354,0.61272698,0.65535515,0.44795088,0.24961184,0.60093228,0.26317741,0.36902958,0.59643013,0.41373725,0.48312890,0.31475715,0.21094735,-1,-1,-1,-1
0.03657248,0.02728150,0.06124668,0.01677634,0.01430002,0.50000000,0.00000000,0.00000000,0.46195047,0.43848395,0.58794297,0.54102783,0.53441442,0.55767982,0.54665335,0.56811084,0.59308373,0.61716917,0.45624725,0.26856771,0.60707341,0.28476900,0.39961690,0.53431464,0.40843787,0.47225561,0.31382625,0.20886368,-1,-1,-1,-1
0.01654638,0.00840869,0.01656112,0.01642398,0.01539205,0.50000000,0.00000000,0.00000000,0.46680632,0.44004571,0.57082980,0.52482807,0.52294089,0.54306961,0.55406514,0.56683386,0.57716338,0.59638242,0.45884223,0.27393977,0.60863832,0.28920677,0.40562591,0.52342284,0.40696586,0.47303840,0.31656330,0.21065403,-1,-1,-1,-1
0.02430445,0.02228936,0.02407285,0.01768293,0.03487928,0.50000000,0.00000000,0.00000000,0.49614316,0.40333382,0.58663349,0.52910651,0.54678674,0.49524673,0.53967348,0.54710111,0.60479683,0.63060962,0.45592104,0.21258120,0.61186487,0.24128748,0.38083607,0.47446830,0.40746061,0.53660861,0.31690773,0.21995324,-1,-1,-1,-1
0.03912621,0.00408928,0.05546994,0.02705205,0.02598989,0.51282051,0.02439024,0.04761905,0.47918734,0.40198503,0.61127066,0.54606514,0.54426735,0.46737440,0.51568649,0.51710947,0.61492437,0.64983099,0.43911463,0.20935311,0.57570800,0.27024802,0.38262758,0.43334732,0.40527353,0.59122444,0.30996375,0.22655232,-1,-1,-1,-1
0.04645616,0.00888505,0.07653289,0.01811791,0.00800502,0.51282051,0.04878049,0.00000000,0.47351637,0.41760901,0.67574311,0.60338451,0.55234460,0.47675655,0.52700753,0.53276753,0.62920161,0.68467545,0.41676246,0.22669541,0.53466353,0.31913337,0.39150187,0.40752886,0.39602442,0.62572937,0.30263255,0.22650502,-1,-1,-1,-1
