Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.04627669,0.09171642,0.12267434,0.02368881,0.01840604,0.51709402,0.02083333,0.03529412,0.48336653,0.43272830,0.63560679,0.58855366,0.54084995,0.51112894,0.55480858,0.52242985,0.49761585,0.58677748,0.33941268,0.35630942,0.41779979,0.42335335,0.39661796,0.46429504,0.58656701,0.35435567,0.28332657,0.23945605,-1,-1,-1,-1
0.05343212,0.09785850,0.14119359,0.01360839,0.00163509,0.52136752,0.01388889,0.03529412,0.47709979,0.43852539,0.62604320,0.57216982,0.53131369,0.50504105,0.54016004,0.50658095,0.50886639,0.60151491,0.29674833,0.32227285,0.36380583,0.40686006,0.35820178,0.44803757,0.59296735,0.32621946,0.28237619,0.23240155,-1,-1,-1,-1
0.02978543,0.09837664,0.10725597,0.01385517,0.00227346,0.51709402,0.01388889,0.03529412,0.47116790,0.46715196,0.62610196,0.56243425,0.52492097,0.52833561,0.52772105,0.52325061,0.52603943,0.62094984,0.26298112,0.28044114,0.32613398,0.37543046,0.31994114,0.43058779,0.58800577,0.33286336,0.28645639,0.23697553,-1,-1,-1,-1
0.02379210,0.09302409,0.09876565,0.01306497,0.00022840,0.51709402,0.01388889,0.04705882,0.48106637,0.47292824,0.62437848,0.55675719,0.53916707,0.52428094,0.51310507,0.53470522,0.53338176,0.63605307,0.23870333,0.24606580,0.31131334,0.32582362,0.28250084,0.42647393,0.56586602,0.35190386,0.28368991,0.22810981,-1,-1,-1,-1
0.04579417,0.10852347,0.13042436,0.01221046,0.00069829,0.51709402,0.01388889,0.04705882,0.50715030,0.46903052,0.63601159,0.56098702,0.55875056,0.53519962,0.51541052,0.52370901,0.54800803,0.65126482,0.23684260,0.24242396,0.32104109,0.32838413,0.28128731,0.43848571,0.53858239,0.37569005,0.30296261,0.24208670,-1,-1,-1,-1
0.05571861,0.08807183,0.14585340,0.00716444,0.00071935,0.51709402,0.01388889,0.03529412,0.53789484,0.47144908,0.64096541,0.55901882,0.58831436,0.54710512,0.51190775,0.52454254,0.57479892,0.66993382,0.24045414,0.23155694,0.33375447,0.32815498,0.27544102,0.46693500,0.51590076,0.40606090,0.32330630,0.26266501,-1,-1,-1,-1
0.01992101,0.06680754,0.09514913,0.00000000,0.00000000,0.51709402,0.00694444,0.02352941,0.50730287,0.43826093,0.59878166,0.52044565,0.56028828,0.52565643,0.47400674,0.51261605,0.55670522,0.65560832,0.22672509,0.17877213,0.31356698,0.28197374,0.22853209,0.49316955,0.49472588,0.44737885,0.31016235,0.24498487,-1,-1,-1,-1
0.02584309,0.06926950,0.09907030,0.00465985,0.00784828,0.51282051,0.00694444,0.02352941,0.49256852,0.41219753,0.55039713,0.46687083,0.52937708,0.50199395,0.43202345,0.48378010,0.55893363,0.65944838,0.23516813,0.14048819,0.31233437,0.24664521,0.19193053,0.55631085,0.46789303,0.48119093,0.30556146,0.22898292,-1,-1,-1,-1
0.03744749,0.05267034,0.11607461,0.00698396,0.01381435,0.50854701,0.00694444,0.02352941,0.49246299,0.40934355,0.53245882,0.44385185,0.50988441,0.49923580,0.42107617,0.48093652,0.57531179,0.68054244,0.25860512,0.13185026,0.33519232,0.23392241,0.18135556,0.62506807,0.45540763,0.50297345,0.31353002,0.23790076,-1,-1,-1,-1
0.03121290,0.04105412,0.10629934,0.01042240,0.01832515,0.50427350,0.00694444,0.01176471,0.47713073,0.40769850,0.53429528,0.44513951,0.50272086,0.50479366,0.41999978,0.47413377,0.57835710,0.68428202,0.28504879,0.13762267,0.37436701,0.22898392,0.19135957,0.66547924,0.43684104,0.51044941,0.32193651,0.23574089,-1,-1,-1,-1
0.03946228,0.03867415,0.11357538,0.02134770,0.02328765,0.50000000,0.00000000,0.00000000,0.49050056,0.42248881,0.55542334,0.46590470,0.52225060,0.52609565,0.43741217,0.49903940,0.59843456,0.69692406,0.33561303,0.16257110,0.44227163,0.24437647,0.23277453,0.68781103,0.41410306,0.53548912,0.33263661,0.23971032,-1,-1,-1,-1
0.04725015,0.02104914,0.12350631,0.02599055,0.03070984,0.50000000,0.00000000,0.00000000,0.49534281,0.42910265,0.56144283,0.47721328,0.53586839,0.53569004,0.44713444,0.50992669,0.60123147,0.69034424,0.36270648,0.19111852,0.47984686,0.26251224,0.26071065,0.71170584,0.40776071,0.54521530,0.33164599,0.24252196,-1,-1,-1,-1
0.02516559,0.02375841,0.08957402,0.03141849,0.03219107,0.50000000,0.00000000,0.00000000,0.49995610,0.42859474,0.56259220,0.47937257,0.53533985,0.54514054,0.46224640,0.50890958,0.61333882,0.68741396,0.38802172,0.21130948,0.51394317,0.28533891,0.29151066,0.71023331,0.40174561,0.55006959,0.33416245,0.24677331,-1,-1,-1,-1
