Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.34583117,0.25982718,0.66362973,0.31802529,0.00717859,0.47727273,0.29545455,0.35344828,0.40316152,0.47962111,0.61451958,0.58065461,0.48898711,0.46562687,0.54065771,0.47616796,0.54184146,0.61056805,0.47306847,0.30497007,0.56917833,0.34530613,0.50753808,0.33221157,0.41068887,0.53562524,0.53405535,0.45199161,-1,-1,-1,1
0.30061850,0.28042756,0.54696651,0.29686208,0.00718437,0.45454545,0.25568182,0.35344828,0.39832397,0.47465670,0.61129623,0.57626851,0.47951646,0.47525727,0.54228360,0.46357121,0.54628469,0.60837568,0.46654623,0.31160232,0.56868423,0.35421230,0.51051384,0.33021170,0.40906373,0.53424477,0.51460002,0.44633904,-1,-1,-1,1
0.30037672,0.27096342,0.53206029,0.30455188,0.00876623,0.45454545,0.19886364,0.29310345,0.41964681,0.50422289,0.63206883,0.60017248,0.51000252,0.50661719,0.57031606,0.48955241,0.56353685,0.61921350,0.48504147,0.32087152,0.59601296,0.36473876,0.52859607,0.34220618,0.41635662,0.54812866,0.52339733,0.46994116,-1,-1,-1,1
0.26948392,0.25355145,0.51330159,0.26790814,0.00909410,0.49715909,0.20454545,0.23275862,0.42445104,0.51285298,0.62556231,0.59734413,0.51544622,0.51952685,0.57199322,0.49568083,0.55373163,0.61101474,0.49165022,0.32201749,0.60353846,0.37046155,0.53470526,0.34449756,0.39373157,0.55320588,0.52667990,0.47198694,-1,-1,-1,1
0.32669452,0.30006972,0.63828888,0.31283319,0.00908333,0.53125000,0.13068182,0.19827586,0.42118516,0.51457417,0.62506044,0.60132353,0.51763619,0.52819378,0.57479518,0.49717776,0.54505931,0.60356085,0.49853028,0.32233303,0.61025042,0.37547958,0.54180500,0.34038717,0.36849609,0.56667814,0.52899245,0.47545230,-1,-1,-1,1
0.31689160,0.32480600,0.64968808,0.29044234,0.00886689,0.52272727,0.11363636,0.19827586,0.42153478,0.53126723,0.62661828,0.60629083,0.51706210,0.54949383,0.58341700,0.52005008,0.54517393,0.60961140,0.51350023,0.30638330,0.62967096,0.35823852,0.54582336,0.32408746,0.37189426,0.58043136,0.51821195,0.48735119,-1,-1,-1,1
0.31390793,0.34676209,0.66723884,0.26334619,0.00930662,0.49715909,0.10227273,0.18965517,0.43979578,0.56575872,0.65535207,0.63907963,0.54356060,0.59031990,0.61531957,0.55686300,0.55462586,0.61633157,0.53619825,0.30265461,0.66540000,0.34932259,0.56373193,0.30984501,0.38109477,0.58994420,0.52291482,0.50572384,-1,-1,-1,1
0.28362187,0.36275255,0.61095961,0.23528819,0.01324607,0.47727273,0.10227273,0.15517241,0.44763429,0.56923420,0.65463149,0.63966574,0.55207036,0.60024280,0.61840544,0.56880416,0.55926566,0.61918833,0.54610389,0.28418741,0.67426211,0.33335378,0.56191768,0.29552445,0.38319022,0.61625516,0.50972726,0.52326454,-1,-1,-1,1
0.24229829,0.34172739,0.56381926,0.18738681,0.01630006,0.45170455,0.09090909,0.14655172,0.45824751,0.58146937,0.66773135,0.65486790,0.56378889,0.61105456,0.63389894,0.58520790,0.56593520,0.62663684,0.56810940,0.27903785,0.69997808,0.32963934,0.57689746,0.28548083,0.37514195,0.64717635,0.50476724,0.54922038,-1,-1,-1,1
0.22995483,0.27718375,0.64588864,0.13820583,0.01591816,0.42897727,0.10227273,0.13793103,0.47250902,0.58255304,0.66935020,0.65152222,0.56735289,0.61243865,0.63637702,0.59158958,0.58978148,0.64794797,0.57920970,0.26935863,0.71756002,0.32296151,0.58295255,0.27496459,0.36375436,0.68150967,0.50934156,0.57646452,-1,-1,-1,1
