Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.00801279,0.01004045,0.01236226,0.01173534,0.02821504,0.52380952,0.02500000,0.04545455,0.60076222,0.43154854,0.51156245,0.50926716,0.70095289,0.56519245,0.49884867,0.67820029,0.29490050,0.33514862,0.70181152,0.65090319,0.68076492,0.58892100,0.71146317,0.70278923,0.42649938,0.54898294,0.38048920,0.36548495,-1,-1,-1,-1
0.00000000,0.00243776,0.00199621,0.00976844,0.02021414,0.52380952,0.02500000,0.06060606,0.53035925,0.39231294,0.46116075,0.45311361,0.64104474,0.51601392,0.42447457,0.60044407,0.33253828,0.35507410,0.64535619,0.59870212,0.63846097,0.55356410,0.65922606,0.63963156,0.34347474,0.61097302,0.40991406,0.39015323,-1,-1,-1,-1
0.00229449,0.00000000,0.00432676,0.01025099,0.02282057,0.51785714,0.03750000,0.06060606,0.48643785,0.38587409,0.45108051,0.44129114,0.59899662,0.49628252,0.39892389,0.55533257,0.35912758,0.37304539,0.58221110,0.54772931,0.59131498,0.51677949,0.60079768,0.59300150,0.28526179,0.64303703,0.41616042,0.39654849,-1,-1,-1,-1
0.00008413,0.00010455,0.00467103,0.00914871,0.01827058,0.51190476,0.02500000,0.06060606,0.45903459,0.37050625,0.42506480,0.41205928,0.56369796,0.46457299,0.36135580,0.52053590,0.38890841,0.40377447,0.58453280,0.55556450,0.59916201,0.51168099,0.60737270,0.57122444,0.22901303,0.68764732,0.43111836,0.41567689,-1,-1,-1,-1
0.00399750,0.00281396,0.00830678,0.00774081,0.02325597,0.51190476,0.02500000,0.06060606,0.47323847,0.36977046,0.43687936,0.41625544,0.55667482,0.45873512,0.38198963,0.50319994,0.43068931,0.42924944,0.54922024,0.54274293,0.56919554,0.49745039,0.57584578,0.57215071,0.17221870,0.72851588,0.41275904,0.39601798,-1,-1,-1,-1
0.00406612,0.00721863,0.01100171,0.00787765,0.02163458,0.51190476,0.02500000,0.04545455,0.46569262,0.38254775,0.45509572,0.41765228,0.54058713,0.45348547,0.37986757,0.48586034,0.46691612,0.46612707,0.49678792,0.51820685,0.52226484,0.47108320,0.52704993,0.54794767,0.14563839,0.72623529,0.39525696,0.34714765,-1,-1,-1,-1
0.00577888,0.00896995,0.00970616,0.00889093,0.02716880,0.51190476,0.01250000,0.03030303,0.48310306,0.38396605,0.48526548,0.43808399,0.53877478,0.43871550,0.40180131,0.49292966,0.48917715,0.47384705,0.50895882,0.52365918,0.51992632,0.47291516,0.52707388,0.56974476,0.14115685,0.72758625,0.38727443,0.32850447,-1,-1,-1,-1
0.01101956,0.01102207,0.02272253,0.00732836,0.02875650,0.50595238,0.01250000,0.01515152,0.49151159,0.38669915,0.49199961,0.43651651,0.53314689,0.42359295,0.40865875,0.48469222,0.51845963,0.48938920,0.47977991,0.50782367,0.48374717,0.45677380,0.49234200,0.56462366,0.16849162,0.70789978,0.35654893,0.29584221,-1,-1,-1,-1
0.01736230,0.01201382,0.03605481,0.00846736,0.02799494,0.50000000,0.00000000,0.00000000,0.52408844,0.41926054,0.52385759,0.46230144,0.55477001,0.44858488,0.43861458,0.50454062,0.52783320,0.50222242,0.49147579,0.53308567,0.49446357,0.47002890,0.50942509,0.58126355,0.19495290,0.67846402,0.33714242,0.26101794,-1,-1,-1,-1
0.01744491,0.01318208,0.03094724,0.00765571,0.03156527,0.50000000,0.00000000,0.00000000,0.53803103,0.42739521,0.52553935,0.45659818,0.55792293,0.45090466,0.43568430,0.49593588,0.54300076,0.51808720,0.49686569,0.55097997,0.49855000,0.47464815,0.51680864,0.59399530,0.20173095,0.67883084,0.34245387,0.25598218,-1,-1,-1,-1
0.01067081,0.00928200,0.02405637,0.00985125,0.02088738,0.50000000,0.00000000,0.00000000,0.52586635,0.42967784,0.54424068,0.47264675,0.54621820,0.44412414,0.45271279,0.48199170,0.52406211,0.51445077,0.47547189,0.54290573,0.48649914,0.45813761,0.49777520,0.58537508,0.19074581,0.66989566,0.34238748,0.23903374,-1,-1,-1,-1
