Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.01154035,0.00374006,0.00993764,0.02354221,0.03215846,0.51893939,0.03174603,0.07216495,0.57390880,0.45090695,0.52747788,0.51864575,0.67075622,0.55626857,0.50114830,0.66059309,0.31729327,0.34784043,0.68935082,0.63887472,0.67094356,0.57805178,0.69509084,0.70420412,0.40434328,0.56777360,0.38114460,0.35527338,-1,-1,-1,-1
0.00643865,0.00360793,0.00878604,0.01586768,0.02752851,0.51893939,0.03174603,0.07216495,0.54746651,0.40434154,0.46271129,0.45161452,0.62920908,0.50928271,0.43628745,0.61405864,0.33976090,0.36253836,0.66763199,0.62724673,0.66176269,0.56510366,0.68200942,0.67643016,0.36407547,0.60546853,0.36239617,0.34694927,-1,-1,-1,-1
0.00568411,0.00641134,0.00793304,0.00773985,0.03146855,0.51893939,0.02380952,0.06185567,0.53100218,0.40356635,0.47697891,0.46279375,0.62141817,0.50489732,0.44223060,0.59532777,0.36807572,0.38250560,0.61484513,0.59232170,0.61153522,0.54301174,0.63212311,0.65328005,0.33200304,0.62202862,0.36398724,0.35126156,-1,-1,-1,-1
0.00000000,0.00418816,0.00160135,0.00562690,0.02462471,0.51515152,0.02380952,0.06185567,0.50720249,0.39228888,0.47150527,0.45077957,0.59872713,0.48701172,0.42348355,0.57248818,0.39505158,0.40435612,0.57619343,0.56765131,0.58474513,0.51746515,0.59822737,0.61460637,0.29548326,0.64496361,0.37658502,0.35492817,-1,-1,-1,-1
0.00228473,0.00324081,0.00327224,0.00776519,0.02725895,0.51136364,0.02380952,0.05154639,0.50243024,0.39033250,0.47543278,0.44681598,0.58492321,0.47838552,0.41429231,0.54988747,0.42397217,0.42642886,0.54792282,0.54886091,0.55455506,0.50074163,0.56774819,0.59163491,0.25788898,0.66042370,0.39419618,0.36211643,-1,-1,-1,-1
0.00425222,0.00502879,0.01041530,0.00647954,0.02682043,0.50757576,0.01587302,0.04123711,0.50072766,0.39020648,0.48301397,0.44888165,0.57401783,0.46173616,0.41392512,0.52972071,0.43789975,0.44196304,0.54717433,0.54558947,0.55134835,0.48819995,0.56146741,0.57270026,0.21518348,0.67750095,0.40758276,0.36016734,-1,-1,-1,-1
0.00790476,0.00482497,0.02347286,0.00625194,0.02494349,0.50757576,0.01587302,0.04123711,0.51257299,0.39700338,0.48839383,0.44444995,0.56719505,0.46039379,0.41550640,0.50201559,0.47341812,0.46264102,0.53471686,0.54357132,0.54015146,0.48720186,0.55249505,0.57363605,0.17354047,0.70052889,0.39717413,0.33675534,-1,-1,-1,-1
0.00836733,0.00891218,0.02315287,0.00491986,0.02609471,0.50757576,0.01587302,0.03092784,0.50794875,0.41230507,0.49197619,0.43706697,0.55359397,0.45780966,0.40399860,0.47687491,0.50182469,0.48670123,0.50628317,0.53091494,0.51533237,0.47414603,0.52664052,0.56530335,0.15713297,0.70144183,0.37873709,0.29818065,-1,-1,-1,-1
0.00747440,0.00963641,0.01780720,0.00606023,0.02648455,0.50757576,0.00793651,0.02061856,0.48783191,0.40128931,0.49290125,0.43743944,0.53007998,0.43353240,0.40297462,0.46692558,0.50242081,0.48839596,0.49898270,0.53528324,0.51419116,0.47140450,0.52277661,0.57904194,0.15915772,0.70733752,0.36178633,0.28566942,-1,-1,-1,-1
0.00864828,0.01097055,0.02116478,0.00764430,0.02627804,0.50378788,0.00793651,0.01030928,0.47142059,0.39343552,0.47756131,0.42009122,0.50500638,0.41409411,0.39123716,0.45054343,0.50241337,0.48730265,0.46968423,0.52917003,0.49074583,0.46203339,0.50003264,0.57389074,0.17321500,0.69743939,0.34207312,0.26400263,-1,-1,-1,-1
0.01152454,0.01268904,0.02173919,0.01432138,0.02677310,0.50000000,0.00000000,0.00000000,0.47325748,0.40192842,0.47877093,0.42509495,0.50181767,0.41295360,0.39815651,0.45783763,0.49044519,0.47930036,0.47915428,0.55611740,0.50249847,0.47529324,0.51846977,0.57930098,0.19373616,0.69555094,0.32083561,0.24880265,-1,-1,-1,-1
0.01479503,0.00915751,0.02666812,0.01745207,0.02903431,0.50000000,0.00000000,0.00000000,0.48891142,0.40896282,0.48315493,0.42830524,0.51483642,0.41868483,0.40584694,0.46124528,0.49273994,0.47887039,0.48676110,0.58151305,0.50716848,0.49064293,0.53341735,0.58927570,0.20166983,0.70498147,0.32567273,0.25492435,-1,-1,-1,-1
0.01144901,0.00798645,0.02140989,0.02112894,0.02241787,0.50378788,0.00793651,0.01030928,0.47747028,0.41445117,0.49597073,0.44005648,0.50777142,0.41921786,0.41474092,0.45578656,0.47964673,0.47580628,0.48829680,0.57396141,0.50893330,0.48053356,0.52771982,0.59334328,0.20802178,0.71003690,0.30994581,0.23628114,-1,-1,-1,-1
0.01287280,0.00711414,0.01905414,0.02090182,0.02579680,0.50757576,0.00793651,0.02061856,0.46083727,0.39642503,0.47790825,0.41640672,0.48920834,0.40421664,0.38655610,0.42759649,0.48267579,0.47722600,0.48594426,0.56309589,0.50695505,0.47164814,0.51999580,0.59200837,0.20594703,0.71821726,0.30499588,0.22495386,-1,-1,-1,-1
0.01228420,0.00536797,0.01801905,0.01848415,0.02584969,0.51136364,0.00793651,0.02061856,0.45980342,0.39978197,0.46499258,0.40401725,0.48187132,0.40092357,0.37004139,0.41410304,0.48398098,0.48393881,0.48448371,0.55036094,0.50466509,0.47181494,0.51638043,0.58905442,0.21237385,0.73013796,0.29921922,0.23013222,-1,-1,-1,-1
0.00974782,0.00439852,0.00763259,0.02133766,0.02536561,0.51515152,0.00793651,0.02061856,0.42608844,0.39299227,0.43444137,0.37931296,0.45279497,0.39514462,0.34879812,0.40162748,0.47808900,0.48801276,0.45403783,0.53040349,0.48433190,0.46111318,0.49105227,0.58924576,0.21076236,0.74433646,0.29652273,0.24041609,-1,-1,-1,-1
0.00803248,0.00190242,0.00000000,0.02269823,0.02792690,0.51515152,0.01587302,0.03092784,0.42871877,0.40247693,0.43181853,0.38188400,0.44881046,0.40819468,0.35686116,0.39981877,0.47421458,0.48930459,0.44177755,0.50458434,0.48053244,0.44717552,0.47435289,0.59145497,0.22570515,0.75606197,0.28704519,0.24949621,-1,-1,-1,-1
0.00987783,0.00214249,0.00053719,0.02914849,0.02479502,0.51136364,0.02380952,0.03092784,0.41905510,0.39155033,0.41202906,0.37162232,0.43528169,0.40074954,0.35252050,0.40675272,0.45403172,0.48123863,0.42030211,0.47722079,0.46566347,0.42512885,0.44733615,0.58190398,0.23574907,0.75952209,0.28081197,0.26216387,-1,-1,-1,-1
0.01170592,0.00114835,0.00729446,0.02914046,0.02515652,0.50757576,0.02380952,0.04123711,0.43975072,0.40091307,0.41729285,0.38612439,0.45580063,0.41310464,0.37337405,0.44332504,0.43664465,0.47260433,0.42527940,0.47263407,0.46596881,0.43321701,0.45107561,0.58532806,0.23939736,0.76385868,0.29548770,0.28339802,-1,-1,-1,-1
0.01053725,0.00000000,0.00585915,0.02536994,0.02556249,0.50378788,0.02380952,0.04123711,0.46024513,0.40173894,0.41554635,0.39520410,0.46901513,0.42170913,0.38442893,0.45394886,0.42710891,0.46219378,0.41926246,0.44763783,0.45727754,0.42431078,0.43618705,0.57994833,0.26555202,0.75963805,0.29078551,0.30352777,-1,-1,-1,-1
0.00830718,0.00107291,0.00806792,0.01919087,0.02407554,0.50000000,0.02380952,0.04123711,0.48832903,0.41068772,0.42966126,0.42012387,0.47441513,0.43212869,0.40678919,0.46620288,0.44747009,0.47568669,0.44028592,0.42036113,0.48769645,0.40715406,0.43985374,0.57385869,0.30415624,0.77013156,0.28833730,0.32214897,-1,-1,-1,-1
0.01050523,0.00248689,0.01253990,0.01563945,0.02716023,0.50000000,0.03174603,0.04123711,0.48937568,0.39554326,0.43735914,0.44709381,0.48109581,0.44187233,0.42496735,0.45398302,0.46460539,0.48306036,0.42496303,0.37409801,0.48121754,0.37060505,0.40098423,0.58458433,0.32360342,0.76710076,0.29907839,0.34411492,-1,-1,-1,-1
0.01264358,0.00468062,0.01522796,0.01570099,0.03134909,0.50378788,0.03174603,0.03092784,0.48723823,0.39093501,0.43940845,0.46538170,0.47552326,0.43925654,0.42749879,0.44977172,0.46596184,0.48444234,0.44009191,0.33770166,0.49759100,0.34756804,0.38942673,0.57815348,0.32638805,0.76020136,0.32741457,0.36702744,-1,-1,-1,-1
0.03664220,0.02606694,0.02715741,0.05576740,0.02961982,0.49621212,0.04761905,0.04123711,0.52336876,0.40438012,0.45493406,0.50320667,0.50973217,0.45316418,0.45784968,0.46858271,0.47747355,0.48707018,0.46754520,0.32941046,0.53177365,0.33900377,0.40236788,0.57066148,0.32722091,0.75524727,0.38092036,0.40293076,-1,-1,-1,-1
0.46713402,0.41870247,0.23762853,0.65551559,0.25298808,0.49242424,0.05555556,0.05154639,0.54171855,0.42007264,0.47554803,0.55598156,0.54277081,0.47163761,0.49241216,0.48974584,0.45786154,0.46635411,0.49187903,0.34020121,0.55039646,0.34126466,0.41250910,0.58219642,0.32140311,0.76814592,0.40551260,0.44455590,-1,-1,-1,-1
0.54723168,0.75542908,0.26093628,0.75115422,0.31960087,0.49242424,0.06349206,0.04123711,0.52429615,0.39558869,0.45381667,0.55489527,0.53678786,0.46880289,0.48346196,0.47722636,0.44496872,0.44877654,0.50751687,0.32942908,0.57361666,0.31698841,0.40876116,0.58517349,0.30827689,0.78573310,0.43072924,0.46535179,-1,-1,-1,-1
0.59293814,0.78556450,0.29634580,0.82168844,0.31497868,0.48863636,0.06349206,0.04123711,0.55911264,0.40455953,0.48343720,0.59499423,0.57343282,0.48518175,0.51734450,0.48505708,0.46472740,0.45527621,0.54313549,0.33440101,0.61711028,0.31006106,0.43213551,0.58588751,0.31709249,0.80100216,0.44160229,0.48246543,-1,-1,-1,-1
0.62504252,0.79894979,0.31629805,0.86954458,0.31460199,0.49621212,0.07142857,0.04123711,0.55754299,0.40245811,0.48763044,0.61046946,0.57645270,0.48676340,0.51817855,0.48429981,0.49362937,0.47487984,0.55534058,0.33624356,0.62926594,0.30831565,0.43740531,0.58330451,0.31792205,0.82061818,0.45093050,0.50213865,-1,-1,-1,-1
