Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.03822753,0.02625912,0.12936805,0.00161445,0.00593544,0.48936170,0.00000000,0.00000000,0.36800916,0.39400666,0.45682134,0.44148179,0.45525677,0.43669070,0.46502554,0.31670951,0.46258944,0.47100799,0.39377570,0.27328660,0.40214098,0.30900358,0.36537787,0.51310306,0.19771094,0.76036126,0.33497964,0.35237220,-1,-1,-1,-1
0.02156757,0.00113940,0.07839649,0.00118592,0.00440798,0.48936170,0.00000000,0.00000000,0.34905818,0.43579136,0.46669334,0.47456924,0.45468494,0.47289673,0.46203357,0.34117444,0.41973377,0.38146706,0.40679504,0.29689802,0.41364177,0.37597516,0.41424606,0.48903975,0.18556268,0.78855711,0.30721930,0.33855422,-1,-1,-1,-1
0.02218555,0.00020761,0.08045121,0.00066197,0.00253997,0.48936170,0.00000000,0.00000000,0.36835260,0.42082198,0.47822288,0.48848448,0.45130630,0.45995433,0.48073833,0.34474530,0.37192188,0.33523447,0.47204816,0.33979242,0.49721822,0.42361257,0.49424411,0.47918877,0.12860753,0.81923634,0.34283269,0.33846972,-1,-1,-1,-1
0.01194719,0.01517240,0.04825876,0.00099395,0.00372339,0.48936170,0.00000000,0.00000000,0.43367982,0.40429955,0.43576166,0.43431781,0.49323051,0.44705170,0.45164211,0.34011641,0.42061055,0.40053128,0.51210393,0.32834503,0.51531972,0.41929123,0.50435521,0.47649499,0.15686453,0.77218298,0.38773585,0.33514589,-1,-1,-1,-1
0.00000000,0.00278416,0.00899811,0.00150143,0.00553307,0.49645390,0.01886792,0.04347826,0.36109672,0.34024113,0.36033304,0.35913776,0.39399077,0.40611796,0.40222138,0.27834859,0.37507203,0.36468532,0.45551629,0.27478011,0.45255674,0.35958181,0.43263944,0.45769065,0.24358776,0.73598140,0.30968228,0.28038493,-1,-1,-1,-1
0.00212948,0.00599498,0.01639646,0.00089029,0.00335457,0.49645390,0.03773585,0.00000000,0.33115448,0.34596729,0.34748095,0.33861183,0.34595589,0.40339601,0.38680246,0.23613745,0.44975965,0.43291675,0.41106375,0.24421776,0.39499112,0.33686288,0.38310961,0.45407599,0.25930505,0.69783522,0.31427218,0.25728945,-1,-1,-1,-1
0.00546945,0.00095902,0.02909928,0.00064266,0.00247166,0.49645390,0.01886792,0.04347826,0.29784078,0.31735605,0.33710070,0.33284460,0.31018731,0.39870876,0.39130524,0.24254632,0.44228119,0.36577113,0.30918096,0.26112342,0.30668299,0.35128084,0.33977356,0.44796665,0.17687748,0.73907147,0.25824012,0.22819469,-1,-1,-1,-1
0.00930509,0.00674236,0.04088774,0.00045949,0.00181826,0.48936170,0.00000000,0.00000000,0.39131511,0.32955563,0.40634997,0.39819266,0.40881569,0.43358516,0.46994226,0.31371724,0.51495510,0.40700598,0.26653827,0.31210099,0.27865591,0.39011220,0.34657881,0.45616023,0.14892831,0.77610431,0.29934401,0.28678146,-1,-1,-1,-1
0.01365535,0.00018307,0.05443107,0.00000284,0.00018961,0.48936170,0.00000000,0.00000000,0.41356713,0.31705801,0.41892195,0.41531064,0.43789381,0.46469875,0.49189226,0.34675617,0.51844793,0.37539990,0.22432775,0.31473759,0.24113543,0.38948015,0.32744826,0.44107811,0.17143816,0.75757294,0.27457203,0.27843885,-1,-1,-1,-1
0.00788682,0.00845737,0.03664461,0.00026467,0.00112267,0.48936170,0.00000000,0.00000000,0.42061262,0.33790894,0.44835828,0.44634999,0.45256090,0.47601318,0.50828028,0.35254688,0.49743855,0.37979754,0.26612420,0.30703785,0.29957288,0.38465453,0.35788866,0.42455311,0.23249680,0.78179828,0.27722675,0.28860914,-1,-1,-1,-1
