,id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
5,52295523,422798059,3,3,36.72423,-4.41858,2,1.0,1.0,1,60,1125,1.0,1125.0,6,10,31,33,122,64,4.89,4.93,4.97,4.97,4.96,4.85,4.74,2,4.44
6,1105849600091052946,446668777,1,1,36.72398523806071,-4.420344155986767,2,1.0,2.0,1,1125,1125,1.0,1125.0,11,25,52,53,18,18,4.83,4.94,4.94,4.61,4.83,4.83,4.83,1,6.21
7,31748629,126386697,44,51,36.71419,-4.42382,2,1.0,1.0,1,365,999,4.7,999.0,14,36,50,265,26,6,4.62,4.81,4.46,4.81,4.92,4.85,4.65,43,0.39
8,1151936773590880075,399961266,62,74,36.7141272,-4.4289716,4,1.0,2.0,2,365,365,2.4,365.0,9,39,69,249,3,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,17,1.73
9,701861352072019656,428065882,7,8,36.7208,-4.4209,2,1.0,1.0,1,365,365,1.0,365.0,0,0,0,123,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,0.16
10,51874830,382146507,72,72,36.71287,-4.43704,4,1.0,2.0,2,1125,1125,2.3,1125.0,2,7,31,292,12,5,5.0,5.0,5.0,4.83,4.92,4.58,4.92,63,0.35
11,1184612577583664481,79877163,2,2,36.7238422,-4.4295379,5,2.0,4.0,1,365,365,1.0,365.0,11,41,71,251,0,0,5.0,5.0,5.0,4.83,4.92,4.58,4.92,2,0.35
12,1107837608951574164,329266025,52,79,36.72560036686984,-4.418858700022535,9,4.0,6.0,1,365,365,1.0,365.0,30,60,90,270,0,0,5.0,5.0,5.0,4.83,4.92,4.58,4.92,49,0.35
13,52250461,138864019,29,30,36.72282,-4.37866,4,1.0,1.0,2,365,1125,2.0,1125.0,6,8,36,277,80,33,4.59,4.64,4.69,4.83,4.79,4.88,4.55,29,2.41
14,715758596280577318,40571478,13,15,36.7173144,-4.4251622,4,2.0,3.0,1,365,365,1.0,365.0,0,0,0,1,4,3,5.0,4.75,4.75,5.0,4.25,5.0,4.25,10,0.31
15,53610384,269784222,3,5,36.69904,-4.44918,2,2.0,3.0,7,365,1125,7.5,1125.0,0,0,0,0,48,9,4.83,4.85,4.69,4.92,4.96,4.67,4.73,3,1.59
16,46730603,31649041,10,16,36.723,-4.44487,1,1.0,1.0,29,1125,1125,28.9,1125.0,0,29,59,334,2,0,4.5,4.0,4.0,4.5,5.0,4.0,4.0,10,0.05
17,1173922046754917329,33721800,1,2,36.72223109999999,-4.3867069,5,2.0,6.0,60,334,334,60.0,334.0,29,59,89,269,0,0,4.5,4.0,4.0,4.5,5.0,4.0,4.0,1,0.05
18,678725895653103548,11224703,1,1,36.71053,-4.46326,3,2.0,3.0,3,99,99,3.0,99.0,28,50,80,164,6,3,4.17,4.33,4.17,4.83,4.5,4.5,3.67,1,0.28
19,1036695641247278732,89705945,61,86,36.729350409231095,-4.411778917389588,6,2.0,2.0,2,365,444,2.1,370.0,10,40,70,79,23,23,4.65,4.61,4.61,4.83,4.96,4.7,4.74,60,3.37
20,567197678880468536,2477923,108,132,36.717407,-4.422022,6,2.0,3.0,1,1125,1125,2.6,1125.0,8,26,56,323,8,2,4.88,4.88,4.88,5.0,4.88,5.0,4.75,105,0.31
21,13445715,12959608,3,6,36.72441,-4.41702,5,3.0,5.0,3,1125,1125,4.0,1125.0,5,17,37,282,152,23,4.89,4.95,4.95,4.93,4.94,4.97,4.78,1,1.59
22,1067777679786845074,117748581,1,1,36.7255873,-4.413446599999999,4,2.0,3.0,3,1125,1125,3.0,1125.0,3,7,14,33,10,10,4.9,4.8,5.0,4.9,5.0,4.9,4.7,1,3.26
23,24249356,2957440,16,23,36.7308,-4.42426,2,2.0,3.0,1,1125,1125,1.0,1125.0,0,0,0,0,104,12,4.67,4.84,4.68,4.93,4.89,4.37,4.68,10,1.38
24,32688782,78910335,1,1,36.73065,-4.41479,8,4.0,3.0,7,1125,1125,7.0,1125.0,28,51,81,171,0,0,4.67,4.84,4.68,4.93,4.89,4.37,4.68,1,1.38
25,43591775,23300642,25,42,36.72454,-4.42162,4,4.0,3.0,2,1125,999,1.9,999.0,1,11,30,235,0,0,4.67,4.84,4.68,4.93,4.89,4.37,4.68,25,1.38
26,1158081830679650901,577948392,1,1,36.72483,-4.41606,5,1.0,3.0,1,365,1125,2.0,1091.7,5,8,18,199,0,0,4.67,4.84,4.68,4.93,4.89,4.37,4.68,1,1.38
27,44010395,352514710,10,10,36.72242,-4.3482,6,2.0,3.0,1,1125,1125,3.0,1125.0,0,0,0,0,0,0,4.67,4.84,4.68,4.93,4.89,4.37,4.68,9,1.38
28,50653676,409279835,1,1,36.69625,-4.44885,4,3.0,3.0,5,365,365,5.0,365.0,0,0,0,176,10,2,4.8,4.8,5.0,4.9,5.0,4.7,4.8,1,0.28
29,1175515871308659624,63385507,1,2,36.64868301636699,-4.47757679060339,4,3.0,3.0,1,365,365,1.0,365.0,30,60,90,270,0,0,4.8,4.8,5.0,4.9,5.0,4.7,4.8,1,0.28
30,778060321649764749,7082899,35,48,36.72725,-4.40942,2,1.0,3.0,2,365,1125,2.0,1125.0,4,22,52,300,74,45,4.73,4.76,4.76,4.93,4.93,4.66,4.54,17,3.99
31,867253204580770384,79418042,41,48,36.7261696,-4.4203672,2,1.0,3.0,1,365,1125,1.5,1024.3,0,0,0,0,0,0,4.73,4.76,4.76,4.93,4.93,4.66,4.54,40,3.99
32,904758878213523652,433266407,21,22,36.72214,-4.42742,2,1.0,3.0,1,365,365,1.0,365.0,0,0,0,0,0,0,4.73,4.76,4.76,4.93,4.93,4.66,4.54,19,3.99
33,998396780561943978,317065206,91,100,36.7282792,-4.4391619,2,1.0,3.0,1,365,1125,3.9,79.3,30,60,90,365,2,2,4.5,5.0,5.0,5.0,5.0,4.0,5.0,84,0.23
34,1144892986154338882,257531397,1,1,36.72328422627909,-4.375772588554496,4,2.0,4.0,1,365,365,1.0,365.0,28,54,84,359,0,0,4.5,5.0,5.0,5.0,5.0,4.0,5.0,1,0.23
35,1002054874046796096,16135283,4,4,36.72175500921768,-4.3807759460327045,2,1.0,1.0,6,60,1125,6.0,1125.0,8,8,14,175,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3,0.5
36,893956976040959311,317065206,91,100,36.7192549,-4.4367608,6,2.0,4.0,1,365,1125,3.8,105.4,29,59,89,364,4,3,4.0,3.75,3.75,4.0,3.25,3.75,3.75,84,0.32
37,11257848,31088953,8,8,36.72115,-4.3736,2,1.0,1.0,2,1125,1125,2.0,1125.0,5,14,17,204,46,11,4.72,4.85,4.52,4.89,4.85,4.96,4.74,8,0.47
38,50783348,146243868,4,5,36.80981,-4.38598,4,1.0,3.0,1,365,30,1.0,30.0,14,35,64,339,0,0,4.72,4.85,4.52,4.89,4.85,4.96,4.74,4,0.47
39,10964253,12762864,5,10,36.71283,-4.43463,1,1.0,2.0,60,1125,1125,60.0,1125.0,15,45,75,350,24,0,4.21,4.46,4.25,4.75,4.54,4.71,4.58,3,0.24
40,666551949700076115,92807180,7,7,36.72098,-4.42214,6,3.0,6.0,2,28,28,2.5,28.0,15,29,59,332,10,2,4.7,4.7,4.9,4.8,4.9,4.9,4.7,6,0.43
41,1189033601427055682,586249512,1,1,36.7256481,-4.4189022,4,2.0,2.0,3,365,365,3.0,365.0,30,60,90,180,0,0,4.7,4.7,4.9,4.8,4.9,4.9,4.7,1,0.43
42,858501303932825096,111975119,1,1,36.72135,-4.42102,4,1.0,1.0,1,7,1125,1.0,1125.0,30,60,90,365,0,0,4.7,4.7,4.9,4.8,4.9,4.9,4.7,1,0.43
43,48734262,336339051,46,54,36.720951080322266,-4.356613159179688,4,1.0,2.0,1,365,1125,1.5,1125.0,19,35,65,68,11,1,4.36,4.36,4.64,4.82,4.36,4.64,4.45,41,0.31
44,1151483405717060484,31673943,2,2,36.72169969999999,-4.433845,1,1.0,0.0,28,365,365,28.0,365.0,13,19,19,192,0,0,4.36,4.36,4.64,4.82,4.36,4.64,4.45,2,0.31
45,965878325017942935,145604096,2,2,36.71915831532728,-4.409848004579544,2,1.0,2.0,2,365,365,2.0,365.0,13,21,51,51,15,15,4.87,4.87,4.8,4.93,5.0,4.93,4.87,2,1.53
46,1152716033478269499,109034785,1,1,36.72309,-4.37212,5,3.0,3.0,7,365,365,7.0,365.0,0,10,40,40,0,0,4.87,4.87,4.8,4.93,5.0,4.93,4.87,1,1.53
47,1075295844736119630,481370951,24,619,36.7184377,-4.3560814,4,2.0,3.0,1,365,999,4.1,999.0,2,14,15,148,0,0,4.87,4.87,4.8,4.93,5.0,4.93,4.87,1,1.53
48,663620721918739405,336339051,46,54,36.7208765,-4.3567272,5,2.0,3.0,1,365,1125,1.5,1125.0,19,26,56,59,3,0,4.0,4.0,4.33,4.0,4.0,4.33,4.0,41,0.14
49,12341217,31088953,8,8,36.72115,-4.3736,3,1.0,2.0,2,1125,1125,2.0,1125.0,11,20,26,284,103,15,4.65,4.67,4.69,4.74,4.69,4.91,4.5,8,1.06
50,999138896563553972,40570361,15,16,36.72907780000001,-4.4111159,2,1.0,1.0,1,365,365,1.0,365.0,29,59,89,269,0,0,4.65,4.67,4.69,4.74,4.69,4.91,4.5,15,1.06
51,612042486472078354,455744007,1,1,36.69794,-4.44436,4,2.0,2.0,3,1125,1125,7.0,1125.0,16,35,65,296,40,18,4.95,4.95,4.95,4.95,4.9,4.73,4.88,1,1.54
52,876481767821022208,154343892,4,4,36.69855134389401,-4.436839073896408,6,3.0,4.0,2,30,1125,2.0,1125.0,6,13,23,113,40,35,4.8,4.88,4.9,4.83,4.95,4.78,4.63,3,2.91
53,695050975333782507,250112582,39,42,36.72245,-4.35942,6,2.0,4.0,1,1125,999,2.8,999.0,18,42,67,251,0,0,4.8,4.88,4.9,4.83,4.95,4.78,4.63,27,2.91
54,1115674190031235701,567012379,2,2,36.720819828737255,-4.409207520044339,4,2.0,3.0,1,1125,1125,28.0,1125.0,0,0,2,125,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0.52
55,817126553731696180,131877957,10,11,36.7305179,-4.420751,6,2.0,5.0,1,1125,30,5.7,30.0,0,0,7,259,41,25,4.76,4.71,4.78,4.8,4.85,4.49,4.56,10,2.5
56,752523731216927771,15338230,2,4,36.71164,-4.42971,3,1.0,1.0,1,365,365,1.2,365.0,10,11,16,96,12,10,4.58,4.83,4.75,4.67,4.92,4.75,4.83,2,0.66
57,49374182,19957169,7,11,36.71079120716191,-4.42721417429652,2,1.0,1.0,1,1125,1125,6.2,1125.0,13,36,66,247,75,19,4.89,4.87,4.95,4.93,4.96,4.79,4.81,7,1.95
58,1139622492685125203,223186286,6,7,36.70317397424972,-4.434696027248418,5,3.0,0.0,1,1125,1125,1.3,952.9,3,10,27,40,3,3,5.0,4.67,5.0,5.0,5.0,4.67,4.67,6,1.58
59,892506201848565033,89705945,61,86,36.70867170379477,-4.428608336644592,5,2.0,3.0,1,1125,1125,1.5,1094.8,20,50,80,159,48,46,4.69,4.67,4.83,4.69,4.73,4.88,4.69,60,3.71
60,25481677,3298879,49,56,36.72297,-4.37916,2,0.0,2.0,1,1125,1125,2.7,593.7,29,50,80,182,9,6,4.33,4.67,4.33,4.78,4.89,4.56,4.11,39,0.12
61,41130469,22947028,4,5,36.71927375006783,-4.409199208563612,2,1.0,1.0,2,31,31,2.0,31.0,5,32,54,155,68,31,4.9,4.96,4.88,4.93,4.87,4.96,4.79,3,2.73
62,52470425,16899603,2,3,36.69731,-4.44301,1,1.0,1.0,2,1125,1125,2.0,1125.0,0,0,8,258,60,26,4.97,4.92,4.93,4.93,4.93,4.78,4.78,2,1.8
63,1182487044391392198,504611516,1,1,36.7274204,-4.411891,5,3.0,4.0,3,365,365,2.5,365.0,27,36,66,67,0,0,4.97,4.92,4.93,4.93,4.93,4.78,4.78,1,1.8
64,693397692081572425,14451033,1,1,36.72322,-4.37977,4,3.0,2.0,13,90,1125,13.0,1125.0,15,43,47,47,0,0,4.97,4.92,4.93,4.93,4.93,4.78,4.78,1,1.8
65,43879707,157524315,10,11,36.73002,-4.42386,6,2.0,4.0,3,1125,1125,2.8,1125.0,14,34,64,339,46,11,4.67,4.72,4.72,4.89,4.89,4.2,4.61,8,0.97
66,949657451531557083,529580749,5,5,36.7173185,-4.4112862,4,1.0,2.0,2,365,365,2.0,365.0,8,29,47,322,36,36,4.75,4.81,4.92,4.86,4.81,4.89,4.64,4,4.39
67,47867321,8342062,3,4,36.71758,-4.43775,6,3.0,6.0,6,729,729,6.0,729.0,7,9,25,46,24,15,4.67,4.58,4.54,4.79,4.83,4.67,4.58,2,1.03
68,689742650670873710,80225433,239,416,36.72238,-4.42471,4,1.0,2.0,1,1125,1125,1.0,1125.0,30,60,90,365,41,27,4.73,4.71,4.56,4.83,4.83,4.93,4.61,194,1.79
69,979814906363322164,144438902,1,3,36.696845738490296,-4.4427406940686565,2,1.0,1.0,1,365,365,1.0,365.0,28,28,28,205,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.23
70,1534533,4921828,1,1,36.72278,-4.38305,2,1.0,1.0,7,1125,1125,16.3,1125.0,6,13,13,267,126,20,4.83,4.76,4.63,4.9,4.78,4.83,4.71,1,2.59
71,1139170852501266981,573330660,1,1,36.6988414,-4.4462208,5,2.0,1.0,3,365,365,3.0,365.0,9,12,30,119,0,0,4.83,4.76,4.63,4.9,4.78,4.83,4.71,1,2.59
72,23684885,173942522,10,10,36.71949,-4.40907,4,2.0,2.0,1,31,31,2.6,31.0,7,8,27,95,58,3,4.66,4.83,4.86,4.83,4.74,4.83,4.71,5,0.77
73,989298853890796741,539113644,1,1,36.7211552,-4.4082438,6,3.0,3.0,2,365,365,2.0,365.0,17,41,71,293,16,16,4.94,5.0,5.0,5.0,4.93,4.93,4.93,1,2.15
74,34811272,145773725,2,2,36.72049,-4.43222,4,1.0,2.0,3,1125,1125,3.0,1125.0,0,0,0,175,10,1,5.0,4.9,5.0,4.7,4.9,4.8,4.8,2,0.17
75,53445185,89812313,85,88,36.71818,-4.40918,3,1.0,2.0,2,1125,1125,2.0,1125.0,11,25,47,322,16,8,4.56,4.75,4.63,4.81,4.81,4.94,4.63,75,0.52
76,1175117720119795164,355908013,3,4,36.71806419414922,-4.411423547607557,6,2.0,3.0,4,90,90,4.0,90.0,12,21,48,317,0,0,4.56,4.75,4.63,4.81,4.81,4.94,4.63,3,0.52
77,1117204351074342834,272059459,7,14,36.7251833,-4.4183998,4,1.0,1.0,1,365,1125,1.0,1125.0,2,3,9,42,15,15,4.27,4.5,4.21,4.86,4.14,4.71,4.14,7,4.64
78,52623897,229539174,7,7,36.72012,-4.35056,3,1.0,2.0,3,365,365,3.0,365.0,2,6,15,100,61,24,4.61,4.62,4.59,4.66,4.75,4.54,4.52,6,1.87
79,50774156,21571675,1,1,36.73551,-4.36214,10,5.0,6.0,2,365,365,2.0,365.0,21,28,52,327,10,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.29
80,1121062266555409019,40575565,5,5,36.69731721733562,-4.450125654756272,2,1.0,1.0,3,365,364,3.2,364.0,6,13,17,280,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,0.44
81,917834953180520149,45221462,2,2,36.7253542,-4.5498786,9,4.0,0.0,4,365,365,3.0,365.0,10,11,32,307,2,2,5.0,5.0,4.5,5.0,5.0,4.5,5.0,1,2.0
82,54240622,45306313,4,5,36.73301,-4.42164,2,1.0,1.0,1,60,60,1.0,60.0,14,22,27,293,26,4,4.77,4.73,4.96,4.77,4.88,4.35,4.65,4,0.91
83,49586133,399983594,2,2,36.70606,-4.43632,1,1.0,1.0,60,60,1125,60.0,1125.0,0,0,0,272,2,0,4.5,5.0,5.0,5.0,4.0,5.0,4.0,2,0.09
84,863648319723507428,508826705,1,1,36.73669,-4.42252,2,1.0,1.0,1,365,365,1.0,365.0,29,59,89,364,2,0,3.0,3.0,3.0,3.5,3.0,3.5,3.0,1,0.14
85,806491225145420408,84259351,4,4,36.71768,-4.41112,4,1.0,4.0,4,365,1125,3.9,1125.0,1,4,4,138,13,9,4.85,5.0,4.92,5.0,4.92,5.0,4.92,1,0.82
86,23253864,2477923,108,132,36.72108,-4.40974,2,1.0,1.0,1,1125,1125,2.6,1125.0,21,45,69,341,3,1,4.33,4.33,4.67,4.33,4.33,4.67,4.67,105,0.04
87,573740983992372502,445800225,1,3,36.717064,-4.411498,2,0.0,4.0,5,30,30,5.0,30.0,1,1,1,152,37,13,4.97,5.0,5.0,5.0,5.0,5.0,4.89,1,1.38
88,51677450,126429738,74,75,36.71088,-4.42699,4,2.0,3.0,1,1125,1125,4.1,1125.0,5,13,27,209,14,6,4.86,4.64,4.79,4.86,4.79,4.43,4.5,64,0.41
89,1136996875043906139,572389355,2,2,36.71677848636667,-4.444693510369414,5,3.0,0.0,5,365,365,5.0,365.0,3,33,36,36,0,0,4.86,4.64,4.79,4.86,4.79,4.43,4.5,1,0.41
90,963127745283910650,533142150,1,1,36.70265280889258,-4.439693403689519,4,1.0,2.0,1,1125,1125,1.0,1125.0,1,3,13,251,53,53,4.89,4.96,4.92,4.79,4.88,4.63,4.92,1,5.15
91,924610580098855355,182896019,1,1,36.7004978,-4.4423457,4,3.0,3.0,5,365,365,4.8,365.0,11,21,21,21,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.09
92,37874750,61711841,1,1,36.72591,-4.42668,3,1.0,2.0,1,365,365,1.0,365.0,17,33,63,338,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.09
93,53883996,111975730,7,7,36.72588,-4.43066,3,0.0,2.0,2,365,365,2.0,365.0,2,19,42,317,41,30,4.54,4.73,4.41,4.9,4.83,4.51,4.44,4,1.39
94,798602648821584990,24525026,39,44,36.7088107735691,-4.432188123464584,1,1.0,1.0,1,365,365,1.0,365.0,2,12,29,291,169,109,4.6,4.69,4.62,4.72,4.77,4.74,4.72,39,9.51
95,47813038,200181248,12,12,36.71499,-4.43646,3,1.0,2.0,1,35,35,1.0,35.0,30,60,90,365,8,0,3.25,3.5,3.38,3.5,3.75,3.63,3.25,11,0.24
96,43873590,175668869,3,3,36.69724,-4.44115,6,3.0,5.0,5,60,60,5.0,60.0,8,22,25,264,3,1,3.33,3.33,3.67,3.33,3.67,5.0,3.0,1,0.13
97,569237001005836026,16981595,2,4,36.72667,-4.4251,4,1.0,2.0,1,365,365,1.3,365.0,23,46,76,170,20,14,4.75,4.8,4.75,4.8,4.65,4.6,4.6,2,0.73
98,688839237137388158,22358804,2,2,36.72035,-4.41737,4,1.0,2.0,2,30,30,2.0,30.0,3,19,24,24,105,68,4.4,4.49,4.2,4.72,4.68,4.89,4.52,2,4.71
99,927537298550479176,517907328,5,6,36.70565166462579,-4.437211230397224,5,2.0,2.0,1,365,365,1.0,365.0,3,21,47,224,4,4,4.0,4.0,4.0,4.75,4.0,4.0,4.0,5,0.35
100,45023145,89812313,85,88,36.72599,-4.42451,5,3.0,4.0,3,1125,1125,2.0,1125.0,12,22,43,312,9,3,4.78,4.78,4.56,4.89,4.89,4.56,4.67,75,0.29
101,49680020,299018801,4,4,36.72472,-4.41683,4,2.0,2.0,4,45,1125,4.0,1125.0,5,27,57,58,154,49,4.92,4.92,4.88,4.94,4.98,4.97,4.82,4,4.2
102,904126879528990022,459701892,2,2,36.7263705,-4.4149664,5,2.0,3.0,3,365,365,3.0,365.0,9,10,10,61,95,93,4.95,4.99,4.98,4.95,4.96,4.81,4.93,2,7.64
103,557707432063453627,197972732,12,12,36.727612,-4.422061,2,1.0,2.0,2,91,91,2.2,91.0,2,7,21,116,14,1,4.64,4.71,4.79,4.86,4.93,4.79,4.71,12,0.5
104,664853001254547819,21521353,56,59,36.72245,-4.42407,4,1.0,2.0,3,365,365,3.8,365.0,1,11,13,245,51,26,4.49,4.69,4.55,4.75,4.88,4.71,4.43,41,2.12
105,54401877,22371898,43,46,36.72188,-4.41971,2,1.0,1.0,2,15,1125,2.0,1125.0,9,19,49,50,96,51,4.79,4.91,4.77,4.91,4.98,4.95,4.8,34,5.01
106,13599747,4739907,9,9,36.7207,-4.41865,4,1.0,3.0,1,1000,364,1.0,364.0,3,12,12,12,310,54,4.42,4.54,4.6,4.74,4.82,4.91,4.39,8,3.19
107,1108440073994577066,24525026,39,44,36.7282876,-4.4131653,2,1.0,1.0,1,365,365,1.0,365.0,1,2,15,151,14,14,4.14,4.0,4.46,4.54,4.69,4.77,4.46,39,3.89
108,924059348587432729,513244554,142,254,36.7236498,-4.423062,2,0.0,1.0,1,365,365,1.0,107.0,30,60,90,365,26,10,4.69,4.85,4.88,4.77,4.69,4.69,4.65,3,1.32
109,938777382010951286,21521353,56,59,36.7230949,-4.421177999999999,2,0.0,2.0,3,365,365,3.7,365.0,14,44,70,340,12,12,4.25,4.5,4.25,4.67,4.83,4.67,4.58,41,1.12
110,50883846,17499500,104,113,36.71936,-4.42156,4,1.0,2.0,1,1125,1125,4.5,1125.0,19,38,68,343,62,7,4.48,4.55,4.5,4.47,4.4,4.94,4.61,65,1.71
111,622409594808278211,278821830,131,164,36.719929,-4.423293,6,3.0,3.0,1,60,60,3.6,60.0,9,35,61,328,109,47,4.94,4.96,4.94,4.9,4.96,5.0,4.94,123,4.21
112,19689070,3298879,49,56,36.72615,-4.41387,2,0.0,1.0,1,1125,1125,2.6,634.2,30,54,84,178,39,2,4.67,4.72,4.64,4.87,4.87,4.82,4.55,39,0.46
113,930263394719272649,264904966,3,3,36.71913,-4.42303,4,2.0,0.0,2,1125,1125,2.0,1125.0,23,33,63,241,33,33,4.45,4.72,4.5,4.5,4.53,4.91,4.41,3,2.89
114,544879148237956154,2477923,108,132,36.717407,-4.422022,6,2.0,3.0,1,1125,1125,2.6,1125.0,14,29,59,320,0,0,4.45,4.72,4.5,4.5,4.53,4.91,4.41,105,2.89
115,850789788658917356,500802995,1,2,36.72215991670529,-4.418212473392487,4,1.0,0.0,2,30,1125,2.0,1125.0,15,30,32,61,72,54,4.72,4.77,4.8,4.83,4.82,4.82,4.75,1,4.73
116,43591642,23300642,25,42,36.72065,-4.42059,3,1.0,2.0,2,1125,999,1.9,999.0,4,18,25,168,5,0,4.0,4.0,4.6,4.2,4.2,5.0,3.2,25,0.1
117,43994707,315205730,9,12,36.72258,-4.42142,2,1.0,2.0,1,365,999,3.7,999.0,0,1,3,210,4,0,4.75,4.75,4.75,4.75,5.0,5.0,4.75,9,0.11
118,1175427892750018465,191939936,12,12,36.72305751707755,-4.42644661273903,3,1.0,2.0,2,365,182,2.0,182.0,7,19,49,140,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1.0
119,734667357605231160,177866002,10,10,36.7210145,-4.424631199999999,4,1.0,2.0,1,90,90,1.0,90.0,1,29,59,93,42,35,4.6,4.71,4.71,4.83,4.74,4.86,4.5,10,2.14
120,945373675550457751,528375695,1,1,36.72489853870513,-4.42338018669513,4,1.0,2.0,3,365,365,3.0,365.0,10,29,59,240,0,0,4.6,4.71,4.71,4.83,4.74,4.86,4.5,1,2.14
121,554081845030396051,94173177,115,133,36.69545,-4.43983,6,2.0,4.0,1,365,999,1.5,999.0,5,9,20,293,27,9,4.56,4.67,4.7,4.41,4.7,4.78,4.59,106,0.98
122,52188391,252959314,74,77,36.72305,-4.41778,2,1.0,2.0,1,1125,1125,1.0,1125.0,2,2,2,2,63,29,4.25,4.38,4.3,4.76,4.62,4.73,4.33,41,1.86
123,33072050,4841998,7,8,36.70305,-4.44309,16,4.0,10.0,1,1125,1125,1.0,1125.0,8,21,22,36,18,9,4.56,4.67,4.39,4.72,4.56,4.5,4.56,4,0.3
124,26516802,57756025,8,11,36.71494,-4.42321,8,3.0,4.0,3,1125,365,2.8,365.0,5,12,16,108,103,4,4.61,4.8,4.56,4.62,4.64,4.82,4.62,6,1.42
125,51455692,17330820,1,3,36.73000372138959,-4.425175842611085,3,2.0,2.0,1,365,999,8.9,999.0,15,33,63,338,3,2,4.33,4.67,4.67,4.67,4.0,4.67,4.33,1,0.25
126,18156753,8544512,73,90,36.72612,-4.43579,4,2.0,4.0,1,365,999,4.7,999.0,1,1,28,295,69,3,4.43,4.67,4.71,4.81,4.78,4.35,4.41,73,0.79
127,22926369,89705945,61,86,36.73308,-4.41454,6,2.0,6.0,2,1125,1125,2.0,987.3,24,52,82,82,125,14,4.34,4.4,4.44,4.54,4.63,4.26,4.31,60,1.6
128,51157140,94173177,115,133,36.71573,-4.42352,12,4.0,8.0,1,365,999,1.5,999.0,15,34,52,293,98,41,4.63,4.7,4.88,4.24,4.59,4.77,4.62,106,3.02
129,1115042476146658375,561469398,1,1,36.721757192255886,-4.419697490213019,6,3.0,6.0,2,60,1125,2.0,1125.0,13,32,51,218,10,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,3.61
130,52650110,152016953,84,84,36.72387,-4.42319,3,1.0,2.0,1,1125,1125,2.6,182.9,30,60,90,365,8,1,4.5,4.75,4.5,4.5,4.88,4.75,4.38,62,0.27
131,983175522374515741,233811452,29,32,36.723347696753926,-4.42023767638512,4,1.0,4.0,1,365,365,1.4,365.0,2,2,30,293,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25,1.0
132,1055083714490779174,23441165,42,93,36.7262836592394,-4.417749251666047,2,1.0,1.0,1,365,365,1.0,365.0,9,19,46,317,5,5,2.8,3.0,3.2,2.4,2.8,3.4,2.6,10,1.05
133,23336118,126386697,44,51,36.72307,-4.41791,2,1.0,1.0,1,365,365,5.0,196.5,14,26,30,205,120,26,4.7,4.78,4.57,4.88,4.85,4.89,4.66,43,1.55
134,686670798117405791,335772675,2,2,36.7181,-4.423730000000001,4,2.0,2.0,3,365,365,5.3,365.0,14,20,50,317,85,46,4.85,4.87,4.86,4.78,4.74,4.93,4.74,2,3.72
135,51949595,152016953,84,84,36.72617,-4.41908,4,1.0,2.0,1,365,365,2.6,69.7,29,59,89,364,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62,0.04
136,644765151391649220,152016953,84,84,36.72154,-4.422,4,1.0,2.0,1,1125,1125,2.6,148.8,30,60,90,365,3,0,3.0,3.33,3.33,3.67,4.0,3.33,3.0,62,0.14
137,48180516,92413558,2,2,36.72348,-4.41926,6,3.0,4.0,2,1125,364,2.0,364.0,5,6,7,220,17,2,4.29,4.29,4.18,4.12,4.24,4.71,4.18,1,0.45
138,744581928439575513,94173177,115,133,36.72429,-4.41965,8,3.0,5.0,1,365,999,1.5,999.0,9,24,39,278,46,34,4.61,4.8,4.64,4.42,4.58,4.64,4.49,106,2.68
139,856411708055823572,507274875,10,10,36.71180184793242,-4.42870083357232,5,2.0,7.0,1,1125,365,2.0,365.0,11,31,59,331,12,9,4.33,4.42,4.42,4.58,4.75,4.5,4.33,8,0.81
140,1004096284072247508,250112582,39,42,36.73677,-4.41995,12,3.0,7.0,1,365,999,2.8,999.0,12,40,70,227,0,0,4.33,4.42,4.42,4.58,4.75,4.5,4.33,27,0.81
141,50170626,404900960,1,1,36.73712,-4.42851,2,1.0,1.0,2,35,1125,2.7,1125.0,22,28,37,307,30,6,4.8,4.83,4.87,4.8,4.8,4.2,4.6,1,0.83
142,954864833591571488,704931,1,3,36.74293,-4.49288,3,1.0,1.0,2,365,365,2.0,365.0,0,0,0,167,4,4,4.5,4.75,4.5,4.25,4.75,4.75,4.75,1,0.38
