Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.06850370,0.15700053,0.26886174,0.09298051,0.00274190,0.60493827,0.02777778,0.05555556,0.40682502,0.25013313,0.39393015,0.30464849,0.43641078,0.28295947,0.29416760,0.35764084,0.73072525,0.73414515,0.31397898,0.09393434,0.33259058,0.08230782,0.19731043,0.23180033,0.13066818,0.92392347,0.56864618,0.43667335,-1,-1,-1,-1
0.05463779,0.14016128,0.24984097,0.06901025,0.00282205,0.60493827,0.02777778,0.05555556,0.40666101,0.27117797,0.39816550,0.30828135,0.44617203,0.29130727,0.28591509,0.36839107,0.71675000,0.71774981,0.29737477,0.09409669,0.31575164,0.08424399,0.18916692,0.22737001,0.12587646,0.93069863,0.57212080,0.45761805,-1,-1,-1,-1
0.07386788,0.12031312,0.31895167,0.07502176,0.00300605,0.60493827,0.02777778,0.04166667,0.41333909,0.27740454,0.40899414,0.31695441,0.45231507,0.30238486,0.31337327,0.37701267,0.70581022,0.69756978,0.26484409,0.09621855,0.27956532,0.09255074,0.17201257,0.22759070,0.12532932,0.93747699,0.55331474,0.45456932,-1,-1,-1,-1
0.04820303,0.11110249,0.24344384,0.05664979,0.00225090,0.60493827,0.01388889,0.02777778,0.38831542,0.26673482,0.38314138,0.30424528,0.43747583,0.29026040,0.30707309,0.37284045,0.67299872,0.65975347,0.25854414,0.09624694,0.26998068,0.09290248,0.16963309,0.21965645,0.15076134,0.90328990,0.52131947,0.41901677,-1,-1,-1,-1
0.06198134,0.11908763,0.24721067,0.07618541,0.00314438,0.60082305,0.01388889,0.02777778,0.36865822,0.27171611,0.36680287,0.29704837,0.43393299,0.28565229,0.28456968,0.37980445,0.63319713,0.62157112,0.27178830,0.08882771,0.27521403,0.08995402,0.17149575,0.21841852,0.15860720,0.88224152,0.51568402,0.41060076,-1,-1,-1,-1
0.09728028,0.09113922,0.24797252,0.13353017,0.00441797,0.60082305,0.02777778,0.02777778,0.35935691,0.26905126,0.37420670,0.30619782,0.44142610,0.28126875,0.29948672,0.38784586,0.63916857,0.62777025,0.26988235,0.08779218,0.27712948,0.08895713,0.17146644,0.21613698,0.18009456,0.86122173,0.52222657,0.43107059,-1,-1,-1,-1
0.07915790,0.07394763,0.21240112,0.10699425,0.00389672,0.59670782,0.02777778,0.01388889,0.37720361,0.29340891,0.40120744,0.33033794,0.47220001,0.30028200,0.32720400,0.40915925,0.63940799,0.62428648,0.27380347,0.09188696,0.26721405,0.10190819,0.17536191,0.22149834,0.18862100,0.83235839,0.53995776,0.46165535,-1,-1,-1,-1
0.12322207,0.10985241,0.37350742,0.11511693,0.00378373,0.59670782,0.02777778,0.02777778,0.34779748,0.27965158,0.40231991,0.33358233,0.45802168,0.28325003,0.31944076,0.39322730,0.62855724,0.62137871,0.27568190,0.08540579,0.25660349,0.10519182,0.17150248,0.22149978,0.19878637,0.81779752,0.54002978,0.46710457,-1,-1,-1,-1
0.12193003,0.15575505,0.35719977,0.11679180,0.00263926,0.59670782,0.02777778,0.02777778,0.31411592,0.24892705,0.37893308,0.32174251,0.43369970,0.26128669,0.30712013,0.35943416,0.59399820,0.59731412,0.27447709,0.07967754,0.24274052,0.10510813,0.16340029,0.22474677,0.20011902,0.81404552,0.53649255,0.46381637,-1,-1,-1,-1
0.11921489,0.14747375,0.34426481,0.11995273,0.00212558,0.59670782,0.02777778,0.02777778,0.28304579,0.21775221,0.33860660,0.29402996,0.40055701,0.23202288,0.27549387,0.32177774,0.54793301,0.56044036,0.26365192,0.06524149,0.21868678,0.09352533,0.14049353,0.22798123,0.20507262,0.80481196,0.52551917,0.45430851,-1,-1,-1,-1
0.09480771,0.13951670,0.27031060,0.10499655,0.00188064,0.59670782,0.02777778,0.02777778,0.24759932,0.18235143,0.29487626,0.26293434,0.36567474,0.20232333,0.23775376,0.28545263,0.50646435,0.52523057,0.26333948,0.05439385,0.21051467,0.08056097,0.12787406,0.22732693,0.20773007,0.80018429,0.51457592,0.43731399,-1,-1,-1,-1
0.10541154,0.14341608,0.28164304,0.12490389,0.00303602,0.59670782,0.02777778,0.02777778,0.21825885,0.16317652,0.26407312,0.23814966,0.33916422,0.17800495,0.18750754,0.25554988,0.50312668,0.53128133,0.28398152,0.05262078,0.23204378,0.07600650,0.14121158,0.21906146,0.18212774,0.80764344,0.51988085,0.42687367,-1,-1,-1,-1
0.08590836,0.14572044,0.30222243,0.08470373,0.00197089,0.59670782,0.02777778,0.01388889,0.24558965,0.17090380,0.30436799,0.27081570,0.37048690,0.19400587,0.23525517,0.26964306,0.50499457,0.52577487,0.28803821,0.06170538,0.23966547,0.08394435,0.14959758,0.22719848,0.14417858,0.84180628,0.57479789,0.48076842,-1,-1,-1,-1
