Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.04137875,0.03954221,0.09937853,0.03606352,0.00319090,0.55357143,0.03333333,0.02941176,0.49387301,0.32963933,0.47397844,0.42953032,0.57275120,0.35113353,0.45940902,0.45726371,0.50713351,0.52101696,0.48512745,0.29458156,0.50743999,0.25324563,0.38146730,0.63675170,0.45266734,0.74513418,0.44337735,0.40652571,-1,-1,-1,-1
0.01070437,0.01729430,0.02803899,0.02376655,0.00315471,0.55059524,0.04166667,0.01960784,0.46345926,0.30814366,0.41596288,0.37009566,0.55583165,0.33490867,0.40980310,0.42137190,0.50118932,0.49858734,0.43843193,0.28952642,0.45616924,0.27739989,0.37956436,0.57511772,0.46474330,0.72589193,0.43680013,0.38794209,-1,-1,-1,-1
0.01161412,0.02826480,0.03293993,0.02359138,0.00223173,0.55059524,0.04166667,0.00980392,0.35671692,0.28312323,0.36423176,0.30825129,0.45893165,0.32303102,0.34350546,0.37511959,0.46972233,0.48554349,0.42417084,0.30413405,0.43404469,0.29747462,0.38561196,0.56062186,0.50927399,0.65930156,0.44059096,0.35944085,-1,-1,-1,-1
0.02696975,0.03300665,0.01870395,0.05154676,0.00797097,0.55059524,0.05000000,0.00000000,0.29499498,0.27126186,0.32268137,0.26482085,0.39709554,0.30518554,0.28828393,0.35765928,0.43758773,0.46376686,0.43995167,0.33389823,0.45684146,0.33186443,0.42605012,0.55027829,0.56116359,0.64274269,0.43572455,0.33924124,-1,-1,-1,-1
0.03747020,0.02795178,0.03070084,0.06995789,0.01269119,0.55357143,0.05000000,0.00000000,0.35336507,0.32120382,0.39358407,0.34296219,0.43003131,0.34369240,0.37965798,0.40714837,0.45078592,0.48571584,0.43383121,0.31683459,0.44240907,0.34117631,0.41821465,0.54260494,0.60930863,0.54450126,0.45356824,0.33005232,-1,-1,-1,-1
0.06378123,0.03551069,0.08952235,0.08419370,0.01386099,0.55357143,0.04166667,0.00980392,0.44904855,0.37094014,0.48377817,0.44222887,0.49806335,0.38239743,0.47350522,0.48474591,0.47899674,0.52341435,0.48032316,0.33697313,0.52231226,0.35589632,0.46767970,0.55801518,0.73772263,0.41774314,0.50089854,0.38775813,-1,-1,-1,-1
0.08315635,0.04228994,0.08534488,0.11928117,0.01432952,0.55654762,0.03333333,0.00980392,0.50644712,0.37655260,0.53341236,0.50218586,0.52122663,0.37054383,0.52344964,0.51100543,0.50627243,0.55536354,0.52113288,0.33259297,0.58015090,0.34258410,0.49403164,0.55210587,0.79626010,0.34837187,0.52338768,0.42517384,-1,-1,-1,-1
0.11652552,0.04011748,0.09789122,0.16606535,0.01779082,0.55654762,0.02500000,0.00980392,0.57217807,0.43162760,0.60688070,0.57041102,0.56076574,0.40049243,0.55698031,0.53552246,0.53344864,0.58753158,0.58594372,0.29910153,0.64913170,0.30738585,0.51276138,0.54125907,0.81795613,0.31068081,0.56108670,0.44674711,-1,-1,-1,-1
0.13262443,0.03306808,0.14567134,0.16459107,0.01779552,0.55952381,0.01666667,0.00980392,0.59077645,0.39827283,0.63196079,0.62523136,0.58496229,0.37049420,0.59057735,0.54600869,0.49972739,0.57190555,0.62892716,0.31523686,0.70146700,0.29427669,0.53735608,0.55779496,0.82810003,0.32245499,0.59144858,0.46326612,-1,-1,-1,-1
0.15933604,0.05928401,0.14566252,0.20177640,0.01789773,0.55654762,0.01666667,0.01960784,0.61140181,0.39090720,0.63080577,0.64750690,0.60240169,0.36017843,0.60575782,0.55872513,0.52968046,0.58552201,0.67390969,0.30704535,0.75026295,0.27953956,0.54966798,0.57454041,0.85874319,0.34734051,0.61594209,0.49336222,-1,-1,-1,-1
0.16158440,0.07635138,0.13131609,0.21336895,0.01524097,0.55952381,0.01666667,0.00980392,0.66572458,0.40673216,0.65909473,0.68970249,0.65634238,0.38641639,0.63713741,0.59065973,0.56321144,0.62570109,0.66773958,0.28439967,0.74238580,0.26092218,0.52084111,0.59073207,0.88220235,0.35320725,0.63155354,0.54267643,-1,-1,-1,-1
