Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.17622816,0.22511924,0.18987497,0.23326094,0.04345321,0.90118577,0.09243697,0.08461538,0.45306614,0.34437158,0.44885102,0.40577957,0.53407891,0.38824401,0.38964240,0.36336038,0.54218089,0.54788269,0.26549317,0.15063608,0.45346600,0.11637179,0.26500262,0.17798696,0.18833564,0.69335903,0.58602994,0.41959371,-1,-1,-1,1
0.17509203,0.19052986,0.20212938,0.23072468,0.04502676,0.90711462,0.10084034,0.09230769,0.44342724,0.32341529,0.43360698,0.38918710,0.52038913,0.36173223,0.36974316,0.34804142,0.54330028,0.54684765,0.26955505,0.14301830,0.46575238,0.11448099,0.26496903,0.18069855,0.18119542,0.70583070,0.55877037,0.40079640,-1,-1,-1,1
0.12874812,0.13200837,0.18139354,0.16789627,0.05654928,0.90711462,0.07563025,0.08461538,0.42895933,0.29617659,0.42131499,0.38007810,0.50578621,0.34321995,0.35880387,0.33008561,0.51859796,0.52788990,0.27545364,0.14451418,0.47232339,0.12168967,0.27187075,0.18033321,0.19888303,0.72151910,0.52573329,0.39752018,-1,-1,-1,1
0.14555919,0.13734953,0.16414994,0.15564946,0.10686859,0.89920949,0.06722689,0.08461538,0.44233214,0.30421471,0.44451497,0.40408134,0.51360777,0.35086814,0.38060873,0.34659741,0.51497691,0.51792662,0.28712469,0.15089095,0.48731348,0.13563324,0.28659313,0.18222042,0.21035882,0.72774415,0.52037515,0.40118383,-1,-1,-1,1
0.25054386,0.17340345,0.38994255,0.15357315,0.10890371,0.88932806,0.05042017,0.07692308,0.45276397,0.31045462,0.46499583,0.42334233,0.52027100,0.35498898,0.40142808,0.36341237,0.52086755,0.51930086,0.29377637,0.15432297,0.49624485,0.14262466,0.29421206,0.18585616,0.20988817,0.73003461,0.52337337,0.39903889,-1,-1,-1,1
0.29525099,0.16559328,0.46207573,0.14959613,0.17510097,0.86956522,0.06722689,0.10000000,0.43905110,0.30460536,0.46089862,0.41512486,0.50606139,0.34723442,0.39348082,0.35969777,0.52530022,0.52096228,0.30235092,0.15744984,0.50735365,0.15123537,0.30295116,0.19123459,0.19384447,0.72040718,0.53384019,0.39130204,-1,-1,-1,1
0.32173083,0.19583499,0.54604308,0.14733515,0.17264174,0.85177866,0.07563025,0.10769231,0.42952174,0.30401163,0.45601695,0.40341341,0.48948878,0.34852331,0.38389028,0.35991147,0.52632563,0.51656551,0.29932757,0.15523543,0.49889799,0.15509589,0.29917818,0.19487690,0.18934752,0.70096201,0.52879020,0.36142582,-1,-1,-1,1
0.30044059,0.24722194,0.52810784,0.12202747,0.17007692,0.84980237,0.12605042,0.13846154,0.44079938,0.30831168,0.47177661,0.41186295,0.49176733,0.35510061,0.39337088,0.36158345,0.53673552,0.52107406,0.30670397,0.16775681,0.50660981,0.17920280,0.31539036,0.19952294,0.17198144,0.69492778,0.54453337,0.35400353,-1,-1,-1,1
0.31541235,0.25747705,0.54604842,0.13742227,0.17076383,0.84584980,0.14285714,0.16153846,0.45174713,0.30997902,0.48999634,0.42796061,0.49466378,0.36312915,0.40407973,0.36409172,0.54309936,0.52280664,0.31698530,0.16960115,0.52032954,0.18368324,0.32550900,0.19638648,0.16222184,0.68191253,0.54633348,0.33098589,-1,-1,-1,1
0.33209668,0.25458343,0.59417732,0.11287950,0.20595591,0.83003953,0.17647059,0.17692308,0.48038331,0.33375565,0.51760405,0.45234923,0.51187465,0.38286046,0.42982853,0.38336370,0.56332917,0.54646385,0.32862029,0.17686277,0.53534735,0.19594533,0.34021370,0.19757576,0.18579758,0.68077981,0.55403093,0.35430901,-1,-1,-1,1
